"mean" "std" "mad" "max" "min" "sma" "energy" "iqr" "entropy" "maxInds" "meanFreq" "skewness" "kurtosis" "label" "class" "subject"
"2731" -0.98441952 -0.98094777 -0.98222131 -0.97943085 -0.98954158 -0.98441952 -0.99979528 -0.98241237 -0.7852838 -1 -0.081483463 0.12734445 -0.20337803 "sitting" "train" "15"
"2732" -0.9972145 -0.99642599 -0.9959859 -0.99729762 -0.99549718 -0.9972145 -0.9999863 -0.99569163 -1 -1 0.10128389 -0.50735073 -0.84653042 "sitting" "train" "15"
"2733" -0.99458754 -0.99369852 -0.99383714 -0.99318271 -0.99676089 -0.99458754 -0.99996592 -0.99429158 -0.95569589 -1 -0.03051217 -0.13034126 -0.43982704 "sitting" "train" "15"
"2734" -0.99114435 -0.99185053 -0.99188037 -0.99053379 -0.99438041 -0.99114435 -0.99993648 -0.99110538 -0.95569589 -1 0.11156796 -0.040816387 -0.29731508 "sitting" "train" "15"
"2735" -0.97535808 -0.97162345 -0.96637814 -0.98138351 -0.97537294 -0.97535808 -0.99955714 -0.97591229 -0.66144498 -0.93650794 -0.4135515 -0.45775189 -0.86916268 "sitting" "train" "15"
"2736" -0.96851783 -0.96132795 -0.95921549 -0.96729768 -0.99149785 -0.96851783 -0.99925889 -0.95880288 -0.54749067 -1 -0.31361502 -0.15717743 -0.58871033 "sitting" "train" "15"
"2737" -0.97512978 -0.9701937 -0.96929135 -0.97136554 -0.99470042 -0.97512978 -0.99953264 -0.96968638 -0.57750936 -1 -0.21232258 -0.057119887 -0.45203591 "sitting" "train" "15"
"2738" -0.99277361 -0.99257612 -0.99171724 -0.99401697 -0.99338176 -0.99277361 -0.99995085 -0.99048155 -0.92345186 -0.93650794 0.16836063 -0.40722804 -0.74222592 "sitting" "train" "15"
"2739" -0.99545879 -0.99498306 -0.99495368 -0.995399 -0.98925375 -0.99545879 -0.99997477 -0.99543967 -0.92345186 -0.96825397 0.10050105 -0.15716253 -0.5491559 "sitting" "train" "15"
"2740" -0.99763688 -0.99618894 -0.99660669 -0.99539387 -0.99575498 -0.99763688 -0.9999872 -0.99746287 -0.95569589 -1 0.31233158 0.049620505 -0.24785021 "sitting" "train" "15"
"2741" -0.99802731 -0.99826888 -0.99769569 -0.99907076 -0.99589047 -0.99802731 -0.99999296 -0.99639367 -1 -0.93650794 0.31436394 -0.820036 -0.95350103 "sitting" "train" "15"
"2742" -0.99817878 -0.99822659 -0.99785881 -0.99863212 -0.9966923 -0.99817878 -0.99999337 -0.99777531 -1 -1 0.23282366 -0.67070241 -0.91385481 "sitting" "train" "15"
"2743" -0.99958495 -0.99924712 -0.99948152 -0.99916326 -0.99572119 -0.99958495 -0.99999865 -0.99960676 -1 -0.9047619 0.46919833 -0.5134584 -0.80106477 "sitting" "train" "15"
"2744" -0.99989233 -0.99896305 -0.99897787 -0.99913118 -0.99577368 -0.99989233 -0.99999897 -0.99893313 -1 -0.77777778 0.41844664 -0.44701397 -0.78050963 "sitting" "train" "15"
"2745" -0.99418922 -0.99290697 -0.99211849 -0.99401531 -0.99364527 -0.99418922 -0.99996063 -0.99425317 -0.95569589 -1 -0.14191425 -0.35035887 -0.74819494 "sitting" "train" "15"
"2746" -0.97116624 -0.96251558 -0.96814622 -0.9589705 -0.96632157 -0.97116624 -0.9993339 -0.97457991 -0.59026905 -1 -0.0035295369 0.361047 0.013538253 "sitting" "train" "15"
"2747" -0.99046802 -0.99272769 -0.99144027 -0.99418527 -0.99958998 -0.99046802 -0.99993531 -0.99061348 -0.92345186 -0.87301587 0.24830462 -0.59976103 -0.86795606 "sitting" "train" "15"
"2748" -0.96376696 -0.95701788 -0.95992037 -0.95283408 -0.98430072 -0.96376696 -0.99906765 -0.97340642 -0.52776125 -1 -0.23320077 0.22830028 -0.077394301 "sitting" "train" "15"
"2749" -0.96118356 -0.95352869 -0.95745003 -0.94592207 -0.97452322 -0.96118356 -0.9989288 -0.95893136 -0.51582536 -1 -0.1973775 0.40781347 0.20388996 "sitting" "train" "15"
"2750" -0.97752167 -0.97377344 -0.97563097 -0.97049095 -0.98547042 -0.97752167 -0.99962113 -0.97624854 -0.66866702 -1 -0.039959728 0.21798482 -0.043170402 "sitting" "train" "15"
"2751" -0.98290041 -0.98198338 -0.98274354 -0.97887838 -0.99398285 -0.98290041 -0.9997873 -0.9794598 -0.7494552 -1 0.2221129 0.23713848 0.0098147407 "sitting" "train" "15"
"2752" -0.98586772 -0.98635688 -0.98583616 -0.98573956 -0.99401299 -0.98586772 -0.999857 -0.98438898 -0.8713058 -1 0.28063048 -0.1499994 -0.45650954 "sitting" "train" "15"
"2753" -0.99913447 -0.99864872 -0.99813416 -0.99951308 -0.99895647 -0.99913447 -0.99999676 -0.99648765 -1 -0.96825397 0.3962099 -0.80267715 -0.97214648 "sitting" "train" "15"
"2754" -0.99905453 -0.99889145 -0.99867306 -0.99935224 -0.99585075 -0.99905453 -0.9999969 -0.99805887 -1 -0.96825397 0.45398258 -0.76507159 -0.94989412 "sitting" "train" "15"
"2755" -0.9987695 -0.99838503 -0.99793308 -0.99911354 -0.99665197 -0.9987695 -0.99999538 -0.9971267 -1 -0.36507937 0.54265761 -0.7192236 -0.93880493 "sitting" "train" "15"
"2756" -0.99828183 -0.99846936 -0.9980608 -0.99915824 -0.99993291 -0.99828183 -0.99999408 -0.99790675 -1 -0.52380952 0.54574897 -0.78595028 -0.95676667 "sitting" "train" "15"
"2757" -0.99785019 -0.99752269 -0.99707561 -0.99846151 -0.99689937 -0.99785019 -0.99999102 -0.99687526 -1 -0.93650794 0.3774017 -0.6850069 -0.93079467 "sitting" "train" "15"
"2758" -0.9977384 -0.99806116 -0.99764264 -0.99859408 -0.99894794 -0.9977384 -0.99999165 -0.99764187 -1 -0.74603175 0.54618716 -0.6835228 -0.90929857 "sitting" "train" "15"
"2759" -0.99620011 -0.99671664 -0.99549756 -0.99847833 -0.99806793 -0.99620011 -0.99998296 -0.9922672 -1 -0.71428571 0.4765255 -0.90488354 -0.99453066 "sitting" "train" "15"
"2760" -0.99570123 -0.99608132 -0.99484676 -0.99736677 -0.99501584 -0.99570123 -0.99997913 -0.9934353 -1 -1 0.39037625 -0.73547287 -0.94835707 "sitting" "train" "15"
"2761" -0.9980581 -0.99811128 -0.99761262 -0.99838136 -0.99450782 -0.9980581 -0.99999279 -0.99633194 -1 -0.96825397 0.5246088 -0.65938011 -0.88477513 "sitting" "train" "15"
"2762" -0.99929988 -0.99899358 -0.9987674 -0.99963063 -0.9998062 -0.99929988 -0.99999765 -0.99843673 -1 -0.61904762 0.57588207 -0.72347898 -0.94415569 "sitting" "train" "15"
"2763" -0.95127154 -0.9519895 -0.94572585 -0.9551382 -0.98120237 -0.95127154 -0.99861564 -0.94851527 -0.45740974 -1 -0.11948084 -0.25364431 -0.61189469 "laying" "train" "15"
"2764" -0.96904736 -0.96783972 -0.96346831 -0.96950106 -0.98220732 -0.96904736 -0.99938328 -0.96330838 -0.5556115 -1 -0.20611287 -0.25047272 -0.59359583 "laying" "train" "15"
"2765" -0.99427143 -0.9952662 -0.99474496 -0.99477194 -0.99099008 -0.99427143 -0.9999696 -0.9939426 -0.95569589 -1 0.64406338 -0.35026613 -0.59594893 "laying" "train" "15"
"2766" -0.99745252 -0.99725943 -0.99672128 -0.99799435 -0.99767946 -0.99745252 -0.9999891 -0.99580728 -1 -1 0.5304338 -0.62766974 -0.8865444 "laying" "train" "15"
"2767" -0.98657018 -0.98149358 -0.98345771 -0.98049317 -0.99599723 -0.98657018 -0.99982346 -0.98679029 -0.80548248 -1 -0.35431994 0.16844373 -0.21165083 "laying" "train" "15"
"2768" -0.98529574 -0.98448197 -0.98443827 -0.9866233 -0.98588436 -0.98529574 -0.99983655 -0.98462923 -0.8287342 -0.96825397 -0.12856767 -0.23360061 -0.65727421 "laying" "train" "15"
"2769" -0.99038329 -0.99092725 -0.99021679 -0.99196981 -0.9965381 -0.99038329 -0.99992624 -0.99001656 -0.92345186 -0.96825397 0.090032888 -0.33916079 -0.68921592 "laying" "train" "15"
"2770" -0.99282991 -0.98826382 -0.99033327 -0.99016624 -0.9990131 -0.99282991 -0.99992821 -0.99310889 -0.89584702 -0.93650794 -0.21982834 0.071048884 -0.43083858 "laying" "train" "15"
"2771" -0.99466497 -0.99383202 -0.99290905 -0.99544817 -0.99651035 -0.99466497 -0.99996683 -0.99315222 -0.95569589 -1 -0.17343987 -0.52346675 -0.84990646 "laying" "train" "15"
"2772" -0.99485732 -0.99445027 -0.99274927 -0.99655566 -0.99704542 -0.99485732 -0.99997004 -0.99080263 -1 -1 -0.056105609 -0.64377348 -0.92779728 "laying" "train" "15"
"2773" -0.99612092 -0.99579275 -0.99565428 -0.9956488 -0.99686042 -0.99612092 -0.99998021 -0.99617705 -1 -1 0.21599977 -0.29115171 -0.61178815 "laying" "train" "15"
"2774" -0.99605252 -0.99615868 -0.99557844 -0.99713636 -0.99926399 -0.99605252 -0.99998091 -0.99418117 -1 -0.96825397 0.23942992 -0.59567803 -0.87999171 "laying" "train" "15"
"2775" -0.99682483 -0.99694035 -0.997089 -0.99675671 -0.99952784 -0.99682483 -0.99998605 -0.99706223 -1 -0.68253968 0.27003531 -0.33275665 -0.63396375 "laying" "train" "15"
"2776" -0.99724225 -0.99740565 -0.99707379 -0.99768175 -0.99460617 -0.99724225 -0.99998865 -0.99664215 -1 -0.68253968 0.2236323 -0.52109007 -0.82719919 "laying" "train" "15"
"2777" -0.99831735 -0.99856205 -0.99827402 -0.99860063 -0.99941157 -0.99831735 -0.99999434 -0.99732832 -1 -0.93650794 0.6133276 -0.77770931 -0.87993623 "laying" "train" "15"
"2778" -0.99915983 -0.99933141 -0.99929053 -0.9993731 -0.99853107 -0.99915983 -0.99999772 -0.99939237 -1 -0.9047619 0.80331404 -0.83697345 -0.91091298 "laying" "train" "15"
"2779" -0.98685504 -0.98617593 -0.98356988 -0.99112533 -0.98464802 -0.98685504 -0.9998657 -0.98827328 -0.7926011 -0.96825397 -0.25474379 -0.48726726 -0.87498188 "laying" "train" "15"
"2780" -0.97563819 -0.97283687 -0.97241009 -0.97209368 -0.98360089 -0.97563819 -0.9995786 -0.9746304 -0.64864694 -1 -0.068194856 -0.00043134281 -0.36552267 "laying" "train" "15"
"2781" -0.9874863 -0.98971162 -0.98766226 -0.991283 -0.98254637 -0.9874863 -0.99989475 -0.98442876 -0.8713058 -0.96825397 0.10055724 -0.49960367 -0.8080422 "laying" "train" "15"
"2782" -0.98864255 -0.98934689 -0.9899293 -0.98849919 -0.9977194 -0.98864255 -0.99990321 -0.98858011 -0.8713058 -1 -0.021905876 -0.077516932 -0.41188774 "laying" "train" "15"
"2783" -0.99878283 -0.99848976 -0.99814386 -0.99895494 -0.99651264 -0.99878283 -0.99999558 -0.99783813 -1 -0.52380952 0.60812815 -0.67225986 -0.9184888 "laying" "train" "15"
"2784" -0.99878908 -0.99905735 -0.9987792 -0.99920083 -0.99486886 -0.99878908 -0.9999964 -0.99787994 -1 -0.55555556 0.56757341 -0.80287899 -0.93146811 "laying" "train" "15"
"2785" -0.99878956 -0.99927132 -0.99901385 -0.99967323 -0.99989474 -0.99878956 -0.99999667 -0.99829756 -1 0.42857143 0.42622756 -0.90038608 -0.98067708 "laying" "train" "15"
"2786" -0.99529747 -0.99513937 -0.99515322 -0.99547077 -0.99755754 -0.99529747 -0.99997449 -0.99599661 -0.95569589 -1 0.29920583 -0.31427616 -0.66636604 "laying" "train" "15"
"2787" -0.96070324 -0.94190093 -0.95284388 -0.93069225 -0.97686948 -0.96070324 -0.99862217 -0.9546358 -0.51751934 -1 -0.28286383 0.6788803 0.53624546 "laying" "train" "15"
"2788" -0.95733921 -0.96594462 -0.95871612 -0.97637593 -0.96434415 -0.95733921 -0.99907255 -0.95749076 -0.48562543 -1 0.1505185 -0.58051713 -0.89503069 "laying" "train" "15"
"2789" -0.96769211 -0.97212783 -0.96811284 -0.97627642 -0.9676575 -0.96769211 -0.99941896 -0.96869303 -0.58345595 -1 0.057942961 -0.4535212 -0.78602483 "laying" "train" "15"
"2790" -0.98030192 -0.97624871 -0.97588257 -0.97528252 -0.97122237 -0.98030192 -0.99969268 -0.9792446 -0.69185529 -1 -0.13306085 0.053672724 -0.3060467 "laying" "train" "15"
"2791" -0.98862621 -0.98209472 -0.98344412 -0.98370399 -0.99495191 -0.98862621 -0.99984844 -0.99133056 -0.80548248 -1 -0.3914837 0.0055333083 -0.46054923 "laying" "train" "15"
"2792" -0.99866969 -0.99903647 -0.99882586 -0.99943278 -0.99471671 -0.99866969 -0.99999604 -0.99823031 -1 -0.49206349 0.737831 -0.7530993 -0.94920396 "laying" "train" "15"
"2793" -0.99852662 -0.99839875 -0.99789888 -0.99905072 -0.99872245 -0.99852662 -0.99999471 -0.99555798 -1 -0.93650794 0.45865122 -0.85768593 -0.96976791 "laying" "train" "15"
"2794" -0.99889273 -0.99865735 -0.99885249 -0.99846178 -0.99698336 -0.99889273 -0.99999613 -0.99875502 -1 -0.9047619 0.65540977 -0.41638024 -0.71447792 "laying" "train" "15"
"2795" -0.99904395 -0.99867149 -0.99853035 -0.99914661 -0.99523486 -0.99904395 -0.99999656 -0.99819572 -1 -0.93650794 0.42285265 -0.57502411 -0.88103909 "laying" "train" "15"
"2796" -0.99776115 -0.99693164 -0.99691952 -0.99768188 -0.99791491 -0.99776115 -0.99998945 -0.99719113 -1 -0.80952381 0.095428839 -0.41109335 -0.79018977 "laying" "train" "15"
"2797" -0.99737275 -0.99703762 -0.99710755 -0.9976905 -0.9972586 -0.99737275 -0.99998833 -0.99795523 -1 -0.93650794 0.20642438 -0.37611627 -0.76902732 "laying" "train" "15"
"2798" -0.98457023 -0.97893278 -0.97951707 -0.97724422 -0.99641683 -0.98457023 -0.99977635 -0.98094045 -0.7852838 -1 -0.51828922 0.1661299 -0.14535272 "laying" "train" "15"
"2799" -0.9818065 -0.97786457 -0.97508211 -0.98023167 -0.99513057 -0.9818065 -0.99973141 -0.97525617 -0.70475281 -0.96825397 -0.26920031 -0.26321554 -0.64230977 "laying" "train" "15"
"2800" -0.96610098 -0.96515229 -0.95644525 -0.97431568 -0.99257625 -0.96610098 -0.99927611 -0.95659669 -0.54418527 -0.96825397 -0.39037815 -0.50126207 -0.84727345 "laying" "train" "15"
"2801" -0.59240547 -0.61764759 -0.55892385 -0.65158252 -0.54324749 -0.59240547 -0.91531273 -0.4869125 0.33250211 -0.9047619 -0.03339542 -0.21506396 -0.59580723 "walking" "train" "15"
"2802" -0.58622752 -0.61113408 -0.56503697 -0.65958724 -0.67117278 -0.58622752 -0.9126126 -0.55831174 0.36955082 -0.9047619 0.025047569 -0.27718313 -0.65547551 "walking" "train" "15"
"2803" -0.58018597 -0.62613851 -0.52906737 -0.7081324 -0.7332935 -0.58018597 -0.91379774 -0.39909004 0.39339791 -0.87301587 -0.063145457 -0.48742855 -0.81000253 "walking" "train" "15"
"2804" -0.58656396 -0.5888957 -0.57784197 -0.59703759 -0.8730683 -0.58656396 -0.90851202 -0.5838128 0.35372218 -0.87301587 -0.032080868 -0.075358666 -0.44288032 "walking" "train" "15"
"2805" -0.58901051 -0.58057166 -0.54282827 -0.61510574 -0.80616777 -0.58901051 -0.90748998 -0.59707021 0.39463898 -0.87301587 -0.045031215 -0.17404501 -0.57149843 "walking" "train" "15"
"2806" -0.62433677 -0.59306289 -0.57062091 -0.61538525 -0.78626125 -0.62433677 -0.9182365 -0.65741193 0.29647387 -0.87301587 -0.078453762 -0.10961188 -0.51009857 "walking" "train" "15"
"2807" -0.62382645 -0.67914095 -0.62759095 -0.72151946 -0.87251559 -0.62382645 -0.93286155 -0.6067516 0.36776568 -0.87301587 0.038941274 -0.41862792 -0.74842306 "walking" "train" "15"
"2808" -0.62413219 -0.68407763 -0.60909548 -0.73856034 -0.84195786 -0.62413219 -0.93367057 -0.52054701 0.36398054 -0.87301587 0.11573436 -0.48342542 -0.79753367 "walking" "train" "15"
"2809" -0.62280166 -0.6704808 -0.61598642 -0.73224759 -0.90658702 -0.62280166 -0.93130435 -0.60148192 0.38770669 -0.87301587 -0.0067423976 -0.42099771 -0.7696287 "walking" "train" "15"
"2810" -0.59626561 -0.65289927 -0.61763313 -0.62975822 -0.74345836 -0.59626561 -0.9223002 -0.56215834 0.33818519 -0.87301587 0.17311613 -0.062836067 -0.34144819 "walking" "train" "15"
"2811" -0.60060403 -0.61393037 -0.56213421 -0.64738827 -0.74191456 -0.60060403 -0.91662107 -0.5840994 0.39044651 -0.87301587 0.057244455 -0.26394473 -0.63395268 "walking" "train" "15"
"2812" -0.60499392 -0.61820738 -0.55492129 -0.70605718 -0.8144555 -0.60499392 -0.91843748 -0.57685792 0.41624616 -0.9047619 -0.011439919 -0.43164362 -0.79120904 "walking" "train" "15"
"2813" -0.62040968 -0.63438032 -0.5980928 -0.64445184 -0.70905359 -0.62040968 -0.92485643 -0.59447751 0.31261255 -0.9047619 0.020802394 -0.16307271 -0.52008892 "walking" "train" "15"
"2814" -0.64149988 -0.65746344 -0.61293258 -0.67806862 -0.86533846 -0.64149988 -0.93336579 -0.55986715 0.36030042 -0.9047619 -0.021610438 -0.21867477 -0.57250359 "walking" "train" "15"
"2815" -0.60158134 -0.61146045 -0.55545581 -0.68239965 -0.89486319 -0.60158134 -0.91640444 -0.55058244 0.41115032 -0.87301587 -0.17391179 -0.34913158 -0.73879464 "walking" "train" "15"
"2816" -0.60663562 -0.57319629 -0.51273464 -0.66449747 -0.97998916 -0.60663562 -0.91026578 -0.47676407 0.39479298 -0.87301587 -0.16076204 -0.32872851 -0.73071815 "walking" "train" "15"
"2817" -0.55910849 -0.59466725 -0.54270397 -0.62476973 -0.67675865 -0.55910849 -0.902603 -0.50804209 0.40463974 -0.9047619 -0.011265304 -0.28654872 -0.63852508 "walking" "train" "15"
"2818" -0.56153382 -0.60062897 -0.57492962 -0.64590901 -0.76090278 -0.56153382 -0.90436911 -0.57450212 0.36430098 -0.87301587 0.14992638 -0.20428092 -0.61398021 "walking" "train" "15"
"2819" -0.57364292 -0.5733273 -0.52552222 -0.63208366 -0.8242704 -0.57364292 -0.90219858 -0.54935377 0.42371142 -0.9047619 0.044601693 -0.24840894 -0.64082878 "walking" "train" "15"
"2820" -0.56004582 -0.61021308 -0.59891675 -0.57723726 -0.69901 -0.56004582 -0.90575703 -0.50424671 0.35628351 -0.87301587 0.033397443 0.0092620187 -0.2513399 "walking" "train" "15"
"2821" -0.57832018 -0.61238747 -0.56186219 -0.66340793 -0.48123069 -0.57832018 -0.91086484 -0.50439209 0.38780314 -0.9047619 -0.055534318 -0.29957553 -0.67813148 "walking" "train" "15"
"2822" -0.58487329 -0.61431937 -0.58151115 -0.64830286 -0.88355523 -0.58487329 -0.91285702 -0.60884483 0.40632942 -0.87301587 0.029293516 -0.24441187 -0.61510338 "walking" "train" "15"
"2823" -0.63900044 -0.66076798 -0.63273323 -0.65575962 -0.87439981 -0.63900044 -0.93335725 -0.6481484 0.3334189 -0.9047619 0.023851367 -0.09186683 -0.41496574 "walking" "train" "15"
"2824" -0.6320816 -0.64252942 -0.5829546 -0.69629633 -0.66302601 -0.6320816 -0.92885603 -0.58439642 0.33278766 -0.9047619 -0.085539896 -0.34915442 -0.72584601 "walking" "train" "15"
"2825" -0.58447717 -0.58921021 -0.51617633 -0.66924491 -0.74717638 -0.58447717 -0.90805517 -0.55389114 0.37028384 -0.87301587 -0.10113209 -0.38440238 -0.764389 "walking" "train" "15"
"2826" -0.58754153 -0.5565079 -0.49373568 -0.62959637 -0.74019545 -0.58754153 -0.90224606 -0.51068461 0.3938105 -0.87301587 -0.072753046 -0.26842107 -0.67589758 "walking" "train" "15"
"2827" -0.46273813 -0.48686281 -0.40882211 -0.59526606 -0.73925932 -0.46273813 -0.85115829 -0.49098217 0.48792508 -0.87301587 -0.16279998 -0.35488159 -0.75397112 "walking_downstairs" "train" "15"
"2828" -0.49063724 -0.40228864 -0.37255738 -0.45033692 -0.78664552 -0.49063724 -0.83781375 -0.43416486 0.496347 -0.87301587 -0.26328837 -0.1218715 -0.53342142 "walking_downstairs" "train" "15"
"2829" -0.45723186 -0.4244558 -0.43602905 -0.51633092 -0.7637481 -0.45723186 -0.83342278 -0.59459859 0.45128378 -0.87301587 -0.077406166 -0.086815356 -0.5556392 "walking_downstairs" "train" "15"
"2830" -0.54881773 -0.5153062 -0.52492647 -0.53588162 -0.69078771 -0.54881773 -0.88325357 -0.55345377 0.34794364 -0.87301587 0.15917573 0.12224489 -0.28998008 "walking_downstairs" "train" "15"
"2831" -0.51797376 -0.45012279 -0.43320378 -0.56221514 -0.84599371 -0.51797376 -0.85880476 -0.47635635 0.49990717 -0.87301587 -0.18995562 -0.18355426 -0.62800129 "walking_downstairs" "train" "15"
"2832" -0.47525613 -0.38523815 -0.37090995 -0.35826183 -0.61489188 -0.47525613 -0.82820751 -0.39871335 0.49109716 -0.87301587 -0.20134394 0.1285799 -0.20187929 "walking_downstairs" "train" "15"
"2833" -0.55322451 -0.53001725 -0.50896038 -0.58111802 -0.78902144 -0.55322451 -0.88773746 -0.54288959 0.40123358 -0.87301587 0.020809977 -0.14573197 -0.56090552 "walking_downstairs" "train" "15"
"2834" -0.47990771 -0.54746621 -0.49762983 -0.64930667 -0.38745222 -0.47990771 -0.87033382 -0.50820854 0.45523106 -0.87301587 0.069843168 -0.36514847 -0.76284373 "walking_downstairs" "train" "15"
"2835" -0.59330477 -0.68645378 -0.62885358 -0.74910845 -0.62679324 -0.59330477 -0.92680038 -0.5835872 0.37930113 -0.87301587 0.21816476 -0.49734294 -0.82332827 "walking_downstairs" "train" "15"
"2836" -0.57186482 -0.63666299 -0.57508666 -0.70842669 -0.45953989 -0.57186482 -0.91351213 -0.6083249 0.40363178 -0.87301587 0.17069676 -0.40712961 -0.77890754 "walking_downstairs" "train" "15"
"2837" -0.52764001 -0.53311921 -0.51664032 -0.53479243 -0.70382171 -0.52764001 -0.88138948 -0.50859156 0.43147943 -0.87301587 0.14506372 -0.068267233 -0.42226609 "walking_downstairs" "train" "15"
"2838" -0.39323614 -0.34068716 -0.31762138 -0.3626309 -0.78193101 -0.39323614 -0.78717117 -0.47498158 0.51346185 -0.87301587 -0.15235243 -0.069702701 -0.46755299 "walking_downstairs" "train" "15"
"2839" -0.43807708 -0.42670308 -0.33430017 -0.46317032 -0.79516839 -0.43807708 -0.82771034 -0.32364419 0.53608331 -0.87301587 -0.33439881 -0.24003621 -0.58297201 "walking_downstairs" "train" "15"
"2840" -0.51586133 -0.54713187 -0.5274081 -0.56622838 -0.77458211 -0.51586133 -0.88105118 -0.51098582 0.43974833 -0.87301587 -0.014652704 -0.13415969 -0.51064227 "walking_downstairs" "train" "15"
"2841" -0.587413 -0.63972214 -0.64276879 -0.63536912 -0.75982526 -0.587413 -0.91794403 -0.64638214 0.30911373 -0.87301587 0.2717763 -0.030632432 -0.39255896 "walking_downstairs" "train" "15"
"2842" -0.56842274 -0.58357286 -0.52023145 -0.61607229 -0.86667501 -0.56842274 -0.90288983 -0.49810939 0.44452275 -0.87301587 -0.10454917 -0.30205623 -0.64050424 "walking_downstairs" "train" "15"
"2843" -0.50355371 -0.53653993 -0.47836648 -0.60340618 -0.75474032 -0.50355371 -0.87516315 -0.47639129 0.4429204 -0.87301587 0.034457912 -0.29521402 -0.68122999 "walking_downstairs" "train" "15"
"2844" -0.52106809 -0.60770585 -0.59295798 -0.58954284 -0.76500366 -0.52106809 -0.89458707 -0.50653736 0.36682643 -0.87301587 0.1987263 -0.13728903 -0.41612676 "walking_downstairs" "train" "15"
"2845" -0.57505756 -0.58279764 -0.53808941 -0.57254954 -0.62395802 -0.57505756 -0.90443793 -0.53315302 0.3825533 -0.87301587 0.14655263 -0.070639932 -0.39274336 "walking_downstairs" "train" "15"
"2846" -0.54314481 -0.60712474 -0.55561472 -0.61954504 -0.58776332 -0.54314481 -0.90065585 -0.53462141 0.39780292 -0.87301587 0.20132368 -0.23956224 -0.58117173 "walking_downstairs" "train" "15"
"2847" -0.48082004 -0.51917207 -0.51948446 -0.50858007 -0.5419298 -0.48082004 -0.86441027 -0.5377391 0.45361102 -0.87301587 0.28253847 -0.032869616 -0.39322256 "walking_downstairs" "train" "15"
"2848" -0.70400833 -0.7377526 -0.67729587 -0.78820003 -0.97552372 -0.70400833 -0.95707114 -0.63500556 0.30969999 -0.87301587 -0.11524677 -0.52975166 -0.83013844 "walking_upstairs" "train" "15"
"2849" -0.69491317 -0.76232114 -0.70778278 -0.78776119 -0.82571226 -0.69491317 -0.95832651 -0.65622824 0.23507304 -0.87301587 -0.019441686 -0.45839556 -0.76077921 "walking_upstairs" "train" "15"
"2850" -0.7295291 -0.77729354 -0.72659277 -0.8391984 -0.88122503 -0.7295291 -0.96593646 -0.73016705 0.1502601 -0.74603175 0.2303116 -0.56068223 -0.88569675 "walking_upstairs" "train" "15"
"2851" -0.73010444 -0.81101527 -0.75330203 -0.87423929 -0.88097307 -0.73010444 -0.96930873 -0.71510559 0.13902837 -0.3015873 0.2631932 -0.68992785 -0.93901781 "walking_upstairs" "train" "15"
"2852" -0.69801178 -0.76476971 -0.70191206 -0.84106864 -0.84660797 -0.69801178 -0.95916427 -0.63735905 0.26774734 -0.74603175 0.029751534 -0.67021424 -0.92623215 "walking_upstairs" "train" "15"
"2853" -0.70144389 -0.72042137 -0.63564733 -0.78298175 -0.88380441 -0.70144389 -0.95440022 -0.52937782 0.31582049 -0.74603175 -0.12823351 -0.5981404 -0.86145618 "walking_upstairs" "train" "15"
"2854" -0.76019837 -0.77340167 -0.71243446 -0.85467336 -0.90666767 -0.76019837 -0.97023084 -0.67056607 0.17062226 -0.74603175 0.00022944291 -0.58500005 -0.91181669 "walking_upstairs" "train" "15"
"2855" -0.76929502 -0.80942516 -0.74414265 -0.88033128 -0.88655664 -0.76929502 -0.9750685 -0.69632305 0.18598988 -0.52380952 0.0069466522 -0.73769081 -0.96237124 "walking_upstairs" "train" "15"
"2856" -0.6817935 -0.72841451 -0.6661225 -0.796202 -0.93239271 -0.6817935 -0.95180151 -0.59580609 0.30885515 -0.87301587 -0.10759683 -0.59677423 -0.8882524 "walking_upstairs" "train" "15"
"2857" -0.66608896 -0.74470827 -0.68712752 -0.79157033 -0.94768161 -0.66608896 -0.95075381 -0.61144427 0.27001272 -0.87301587 0.060426066 -0.54771443 -0.82774763 "walking_upstairs" "train" "15"
"2858" -0.69499459 -0.78030929 -0.7006219 -0.85858046 -0.88708549 -0.69499459 -0.96028282 -0.55115206 0.26711708 -0.74603175 0.092398814 -0.76973217 -0.97511893 "walking_upstairs" "train" "15"
"2859" -0.72176578 -0.77617869 -0.70775281 -0.85050826 -0.8203829 -0.72176578 -0.96453892 -0.69359082 0.22527752 -0.9047619 0.067617448 -0.69081078 -0.94725371 "walking_upstairs" "train" "15"
"2860" -0.70447241 -0.78163117 -0.71154728 -0.84401619 -0.86483993 -0.70447241 -0.96212802 -0.6340359 0.27212686 -0.87301587 0.01379186 -0.70555786 -0.93061924 "walking_upstairs" "train" "15"
"2861" -0.69272062 -0.75911339 -0.68606014 -0.84851255 -0.923557 -0.69272062 -0.95756146 -0.55881033 0.27830163 -0.11111111 0.093988305 -0.71835961 -0.94863296 "walking_upstairs" "train" "15"
"2862" -0.68954824 -0.73012111 -0.69432706 -0.79703013 -0.76607326 -0.68954824 -0.95348193 -0.68966378 0.21513104 -0.14285714 0.20349987 -0.39066292 -0.78574188 "walking_upstairs" "train" "15"
"2863" -0.70612462 -0.78973294 -0.73890611 -0.83173212 -0.84544676 -0.70612462 -0.96324029 -0.66320316 0.19168002 -0.87301587 0.32546149 -0.62261684 -0.87921523 "walking_upstairs" "train" "15"
