"mean" "std" "mad" "max" "min" "sma" "energy" "iqr" "entropy" "arCoeff1" "arCoeff2" "arCoeff3" "arCoeff4" "label" "class" "subject"
"3014" 0.16607368 -0.044360406 -0.18069509 0.036300303 -0.61439156 0.16607368 -0.31345196 -0.34655435 0.88793561 -0.45199249 0.42254483 -0.21313007 -0.069090195 "walking_downstairs" "train" "16"
"3015" 0.20103434 0.046315214 -0.08480681 0.036300303 -0.7665325 0.20103434 -0.25686569 -0.27322783 0.94103649 -0.44997835 0.41402284 -0.2738394 0.062167817 "walking_downstairs" "train" "16"
"3016" 0.14635301 0.10526287 -0.059862749 0.01802737 -0.82291676 0.14635301 -0.29521044 -0.41379077 0.87641704 -0.57808704 0.52061756 -0.5163091 0.4199099 "walking_downstairs" "train" "16"
"3017" 0.10770509 0.11131118 -0.030838987 0.071045843 -0.82291676 0.10770509 -0.33004187 -0.25196959 0.88730586 -0.3302945 0.25232517 -0.26010246 0.33963424 "walking_downstairs" "train" "16"
"3018" 0.036017311 0.072600632 -0.084514886 0.16302048 -0.66421372 0.036017311 -0.40460986 -0.27810315 0.86735697 -0.18876471 0.113658 -0.117872 0.23955863 "walking_downstairs" "train" "16"
"3019" 0.10622767 0.10841973 -0.04458705 0.16302048 -0.65255656 0.10622767 -0.33218704 -0.29820562 0.85966557 -0.34387254 0.28367987 -0.26230269 0.25094413 "walking_downstairs" "train" "16"
"3020" 0.14581627 0.11018862 -0.041789022 0.17268532 -0.76706707 0.14581627 -0.29440538 -0.24236399 0.89453716 -0.45105816 0.41527638 -0.41894665 0.32248891 "walking_downstairs" "train" "16"
"3021" 0.16557278 0.10262274 -0.056077898 0.17268532 -0.76706707 0.16557278 -0.27732698 -0.2207518 0.86633924 -0.38940082 0.36207649 -0.25588989 0.089762909 "walking_downstairs" "train" "16"
"3022" 0.16401594 0.017088185 -0.1388367 0.12102035 -0.8089435 0.16401594 -0.30078051 -0.30230014 0.87887555 -0.38309147 0.35234605 -0.17188101 -0.04807823 "walking_downstairs" "train" "16"
"3023" 0.15794096 0.039804018 -0.082987379 0.083452731 -0.8089435 0.15794096 -0.30102638 -0.25266487 0.89738365 -0.4619711 0.37263826 -0.24537353 0.17346641 "walking_downstairs" "train" "16"
"3024" -0.17305343 -0.31757932 -0.38118039 -0.28872525 -0.61366183 -0.17305343 -0.65098068 -0.44616469 0.80024196 -0.66624991 0.5853187 -0.49370033 0.32781999 "walking_upstairs" "train" "16"
"3025" -0.18519741 -0.34181668 -0.41573485 -0.29093136 -0.67298338 -0.18519741 -0.66331063 -0.52732889 0.77727693 -0.52444402 0.42304627 -0.30112671 0.22423511 "walking_upstairs" "train" "16"
"3026" -0.20464683 -0.35706246 -0.47183548 -0.28415285 -0.82132313 -0.20464683 -0.67888668 -0.60570328 0.76407383 -0.43516325 0.3371665 -0.20381671 0.15061705 "walking_upstairs" "train" "16"
"3027" -0.24526623 -0.39931747 -0.49828615 -0.28415285 -0.82132313 -0.24526623 -0.71176515 -0.62118024 0.71342381 -0.47748334 0.39580009 -0.31927592 0.24163012 "walking_upstairs" "train" "16"
"3028" -0.23906112 -0.40081392 -0.48197902 -0.28347515 -0.70308343 -0.23906112 -0.70802763 -0.55385172 0.76224507 -0.41002666 0.3406519 -0.35094551 0.3258684 "walking_upstairs" "train" "16"
"3029" -0.21376055 -0.27913192 -0.3728937 -0.19002634 -0.76221522 -0.21376055 -0.67201853 -0.49404032 0.82862116 -0.3456286 0.29572292 -0.32874396 0.31453005 "walking_upstairs" "train" "16"
"3030" -0.24790868 -0.25503006 -0.36074148 -0.19002634 -0.76221522 -0.24790868 -0.68981869 -0.45646403 0.80839346 -0.39470271 0.34552665 -0.30620601 0.22231657 "walking_upstairs" "train" "16"
"3031" -0.25967356 -0.31371764 -0.41181958 -0.23591236 -0.70259943 -0.25967356 -0.70741655 -0.53269656 0.71245078 -0.47612262 0.36070754 -0.098368569 -0.019940335 "walking_upstairs" "train" "16"
"3032" -0.25944828 -0.3409363 -0.41425419 -0.32352957 -0.73810028 -0.25944828 -0.71173118 -0.49830471 0.78559808 -0.52787253 0.35720923 0.030637502 -0.12923154 "walking_upstairs" "train" "16"
"3033" -0.17020462 -0.35076381 -0.42097697 -0.23737237 -0.91029506 -0.17020462 -0.654375 -0.49849405 0.76052547 -0.44639217 0.26422932 0.094232187 -0.10978727 "walking_upstairs" "train" "16"
"3034" -0.22723295 -0.33218335 -0.41638198 -0.30777511 -0.91029506 -0.22723295 -0.68980885 -0.50548495 0.83420498 -0.41464795 0.19701182 0.20238004 -0.13381678 "walking_upstairs" "train" "16"
"3035" -0.25285294 -0.26069008 -0.37155356 -0.22756799 -0.80432861 -0.25285294 -0.69395815 -0.46894944 0.81745352 -0.42436016 0.321004 -0.21747208 0.21751537 "walking_upstairs" "train" "16"
"3036" -0.2857259 -0.32777025 -0.44864617 -0.22756799 -0.78088813 -0.2857259 -0.7256912 -0.55934307 0.77762787 -0.33686604 0.26602465 -0.24032711 0.24545201 "walking_upstairs" "train" "16"
"3037" -0.2927949 -0.42757567 -0.51590083 -0.38421895 -0.89947026 -0.2927949 -0.74505431 -0.58573337 0.75876883 -0.35691391 0.2466879 -0.13086442 0.14256186 "walking_upstairs" "train" "16"
"3038" -0.30694638 -0.41418989 -0.48562723 -0.40362768 -0.89947026 -0.30694638 -0.75151048 -0.58131672 0.76235423 -0.30408395 0.21127287 -0.16438499 0.20016419 "walking_upstairs" "train" "16"
"3039" -0.33104807 -0.43653193 -0.51024317 -0.40362768 -0.74013985 -0.33104807 -0.76847675 -0.6051983 0.71922198 -0.31064459 0.19275703 -0.17812951 0.29198049 "walking_upstairs" "train" "16"
"3040" -0.32717362 -0.45829976 -0.55066527 -0.40198932 -0.81821839 -0.32717362 -0.76922166 -0.67678898 0.70823563 -0.56978549 0.50134254 -0.35330035 0.14064752 "walking_upstairs" "train" "16"
"3041" -0.32736854 -0.45621739 -0.53780591 -0.40198932 -0.81821839 -0.32736854 -0.76905622 -0.6338362 0.72709467 -0.4334803 0.33882494 -0.15992013 0.048637213 "walking_upstairs" "train" "16"
"3042" -0.24702084 -0.39182254 -0.46621401 -0.30773776 -0.7605758 -0.24702084 -0.71177395 -0.59203794 0.7630561 -0.49955077 0.39188436 -0.1701381 0.043142385 "walking_upstairs" "train" "16"
"3043" -0.22775158 -0.37221477 -0.43447797 -0.30773776 -0.83216373 -0.22775158 -0.69645937 -0.48053838 0.79968433 -0.36643426 0.24964719 -0.095815844 0.097352739 "walking_upstairs" "train" "16"
"3044" -0.26570863 -0.39917546 -0.48590806 -0.32289064 -0.83216373 -0.26570863 -0.72455293 -0.59960082 0.77278296 -0.30679728 0.20020788 -0.10116021 0.13623986 "walking_upstairs" "train" "16"
"3045" -0.30052149 -0.41706985 -0.48157736 -0.36366114 -0.75970411 -0.30052149 -0.74815186 -0.53506708 0.76884662 -0.335094 0.19677101 0.00081048042 0.034619923 "walking_upstairs" "train" "16"
"3046" -0.2908327 -0.37935882 -0.44716778 -0.36366114 -0.81404966 -0.2908327 -0.73687175 -0.50136955 0.84006762 -0.39242907 0.23236556 0.053859546 -0.049138024 "walking_upstairs" "train" "16"
"3047" -0.29646185 -0.42647499 -0.49931011 -0.38628531 -0.81404966 -0.29646185 -0.74707924 -0.60037582 0.73393033 -0.38453563 0.19193007 0.19865357 -0.18729526 "walking_upstairs" "train" "16"
"3048" -0.29548805 -0.46504494 -0.50258903 -0.4844928 -0.78053633 -0.29548805 -0.75171998 -0.54427186 0.69597814 -0.33589419 0.15650238 0.10810842 -0.025861839 "walking_upstairs" "train" "16"
"3049" -0.28536052 -0.41867009 -0.48901839 -0.32822462 -0.7662474 -0.28536052 -0.73934969 -0.55977058 0.78184302 -0.43817743 0.3530048 -0.21424263 0.11257409 "walking_upstairs" "train" "16"
"3050" -0.34008093 -0.47705335 -0.5750785 -0.32822462 -0.70184308 -0.34008093 -0.77891286 -0.66445535 0.70475938 -0.43836047 0.35498622 -0.13345188 -0.036021379 "walking_upstairs" "train" "16"
"3051" -0.94742162 -0.92320814 -0.92662527 -0.94699566 -0.98859377 -0.94742162 -0.997425 -0.91440339 -0.16282519 0.27054211 -0.20259575 0.1662197 -0.28086488 "standing" "train" "16"
"3052" -0.98364317 -0.98393618 -0.98610635 -0.98243696 -0.98859377 -0.98364317 -0.99965687 -0.98780214 -0.59275991 0.29008075 -0.22738015 0.18245982 -0.22992387 "standing" "train" "16"
"3053" -0.98656724 -0.98923965 -0.99103816 -0.978278 -0.98838683 -0.98656724 -0.99975315 -0.99057694 -0.6778196 -0.058424659 0.079991194 -0.12228157 0.032509801 "standing" "train" "16"
"3054" -0.97717607 -0.96945998 -0.97365892 -0.9663359 -0.99207214 -0.97717607 -0.99936884 -0.97725033 -0.40772446 -0.2374193 0.19862755 -0.13262156 0.032585463 "standing" "train" "16"
"3055" -0.97308927 -0.97094968 -0.97441286 -0.9663359 -0.99207214 -0.97308927 -0.99925698 -0.97401611 -0.3832048 -0.18086673 0.1537313 -0.097250205 -0.01094816 "standing" "train" "16"
"3056" -0.98119842 -0.98165647 -0.98219964 -0.98002252 -0.99202242 -0.98119842 -0.9995811 -0.9822819 -0.51857114 -0.22158815 0.09533586 -0.0049084562 0.11140927 "standing" "train" "16"
"3057" -0.98653263 -0.98532882 -0.98805318 -0.98002252 -0.99501555 -0.98653263 -0.99973083 -0.9895652 -0.59941937 0.0036763699 -0.093998939 0.22699873 -0.13573637 "standing" "train" "16"
"3058" -0.98991842 -0.9928778 -0.99300663 -0.99294639 -0.99793047 -0.98991842 -0.99983704 -0.99099502 -0.71892735 0.34560968 -0.2383764 0.31760988 -0.53279018 "standing" "train" "16"
"3059" -0.99404118 -0.99392677 -0.99381706 -0.99306556 -0.99950178 -0.99404118 -0.99991108 -0.99232505 -0.74260916 0.33011761 -0.2434219 0.16512449 -0.20223178 "standing" "train" "16"
"3060" -0.9903267 -0.98610537 -0.98827907 -0.97795031 -0.99950178 -0.9903267 -0.99981079 -0.98911851 -0.62217015 -0.019040638 0.02425821 -0.013564578 -0.047006558 "standing" "train" "16"
"3061" -0.93841767 -0.85109506 -0.86423417 -0.87945429 -0.99254009 -0.93841767 -0.99477854 -0.89953093 -0.14947515 -0.44297647 0.22944364 0.053014816 0.034129172 "standing" "train" "16"
"3062" -0.88936053 -0.84394713 -0.84602226 -0.87945429 -0.99087491 -0.88936053 -0.99049812 -0.81797781 0.18280648 -0.36256217 0.14863132 0.04645819 0.12711208 "standing" "train" "16"
"3063" -0.93492367 -0.87494809 -0.88674082 -0.90298539 -0.98175397 -0.93492367 -0.99540137 -0.9171203 -0.081029251 -0.094444502 -0.066114352 0.19006834 0.0030677986 "standing" "train" "16"
"3064" -0.98938764 -0.99004828 -0.99159811 -0.98602384 -0.98940365 -0.98938764 -0.99981425 -0.99318346 -0.72880748 0.26688828 -0.32746284 0.41798909 -0.24489757 "standing" "train" "16"
"3065" -0.99263975 -0.99318638 -0.99450751 -0.98907614 -0.99216963 -0.99263975 -0.99988596 -0.99471998 -0.78858904 0.12057129 -0.12495256 0.41321899 -0.55285944 "standing" "train" "16"
"3066" -0.98546166 -0.98231373 -0.98377068 -0.98163847 -0.99461098 -0.98546166 -0.99968826 -0.98581741 -0.55387861 -0.13333844 0.016393367 0.3997619 -0.45398683 "standing" "train" "16"
"3067" -0.97118966 -0.97070168 -0.97109072 -0.97279794 -0.99461098 -0.97118966 -0.99919128 -0.96792597 -0.35851486 -0.13000342 0.0090988823 0.20658652 -0.15607021 "standing" "train" "16"
"3068" -0.96747789 -0.9750928 -0.97679308 -0.97279794 -0.9826117 -0.96747789 -0.99909823 -0.97606258 -0.41863731 -0.1129285 0.0083692626 0.023407034 0.10414147 "standing" "train" "16"
"3069" -0.97546951 -0.98281059 -0.98360133 -0.9790903 -0.98401971 -0.97546951 -0.99942717 -0.98242475 -0.52967947 -0.15874096 0.07243704 -0.0083912165 0.064547033 "standing" "train" "16"
"3070" -0.98518028 -0.98233446 -0.9844828 -0.97979008 -0.99477305 -0.98518028 -0.99968209 -0.98612048 -0.55389112 0.050543545 -0.052448409 0.079547437 -0.09925139 "standing" "train" "16"
"3071" -0.9919043 -0.99013515 -0.99188463 -0.98159193 -0.99477305 -0.9919043 -0.99986005 -0.99187987 -0.71808147 0.22541731 -0.11661616 0.16689966 -0.35920131 "standing" "train" "16"
"3072" -0.99082846 -0.98798322 -0.98785789 -0.98928062 -0.99795201 -0.99082846 -0.99983034 -0.98549544 -0.63247949 0.096222157 -0.029184278 0.085370761 -0.26107947 "standing" "train" "16"
"3073" -0.98645298 -0.98393508 -0.98478123 -0.98601084 -0.99795201 -0.98645298 -0.99972055 -0.98205697 -0.55668279 -0.18041545 0.063788513 0.30164557 -0.35104614 "standing" "train" "16"
"3074" -0.98006343 -0.97828871 -0.98045936 -0.97323121 -0.99314934 -0.98006343 -0.99952674 -0.98275202 -0.49120488 -0.03671355 -0.072198348 0.31933648 -0.24643318 "standing" "train" "16"
"3075" -0.81578387 -0.74678523 -0.73717123 -0.85075452 -0.96626822 -0.81578387 -0.9757572 -0.68876394 0.27521663 -0.56753118 0.48190424 -0.56246604 0.50548426 "standing" "train" "16"
"3076" -0.96224846 -0.93564625 -0.94434548 -0.9449308 -0.99531102 -0.96224846 -0.99837297 -0.96329543 -0.24421268 0.17499584 -0.1418752 0.13490737 -0.21197813 "standing" "train" "16"
"3077" -0.98084243 -0.97710763 -0.9786764 -0.9773578 -0.99531102 -0.98084243 -0.99953813 -0.97692227 -0.44285331 0.32274169 -0.32776392 0.26795054 -0.096021845 "standing" "train" "16"
"3078" -0.97567226 -0.95780483 -0.96655839 -0.95235002 -0.99502856 -0.97567226 -0.99919365 -0.97214423 -0.34394454 -0.23933314 0.11359954 0.0058598245 0.14741284 "standing" "train" "16"
"3079" -0.93526646 -0.90564455 -0.91067324 -0.92182216 -0.98868032 -0.93526646 -0.99630617 -0.9137606 0.018197608 -0.24782025 0.25403854 -0.36240061 0.30658371 "standing" "train" "16"
"3080" -0.93031508 -0.92050007 -0.92917828 -0.92182216 -0.97810765 -0.93031508 -0.99632593 -0.95283461 -0.14059621 -0.20496082 0.22716762 -0.29247192 0.16433883 "standing" "train" "16"
"3081" -0.97533532 -0.97240408 -0.97126136 -0.97794676 -0.99328697 -0.97533532 -0.99934151 -0.96924112 -0.41200409 0.0046128593 -0.03403198 0.22044588 -0.33976029 "standing" "train" "16"
"3082" -0.98920974 -0.98870852 -0.98985359 -0.98727908 -0.99328697 -0.98920974 -0.99980412 -0.99005873 -0.65847532 0.24555212 -0.23601221 0.36972133 -0.39151402 "standing" "train" "16"
"3083" -0.98630645 -0.98602117 -0.98813883 -0.98114129 -0.99084616 -0.98630645 -0.99973005 -0.98911742 -0.6172247 0.051084126 -0.12881627 0.49169401 -0.52976373 "standing" "train" "16"
"3084" -0.98427247 -0.98491609 -0.98638876 -0.98114129 -0.9936924 -0.98427247 -0.99967778 -0.98637343 -0.55913384 -0.060792158 -0.020542153 0.27381275 -0.28710226 "standing" "train" "16"
"3085" -0.94764692 -0.85830562 -0.88983424 -0.87184425 -0.9936924 -0.94764692 -0.99557762 -0.97504561 -0.23210178 -0.23896788 0.12493278 -0.07122589 0.16118004 "standing" "train" "16"
"3086" -0.87107743 -0.7846129 -0.79002654 -0.83408121 -0.9895294 -0.87107743 -0.98570981 -0.79312893 0.22933014 -0.47290601 0.30917246 -0.1794108 0.23889459 "standing" "train" "16"
"3087" -0.89232901 -0.80923191 -0.82854517 -0.83408121 -0.97946333 -0.89232901 -0.98926844 -0.85965986 0.10444901 -0.68234777 0.54626257 -0.45247082 0.37925571 "standing" "train" "16"
"3088" -0.96248377 -0.97353516 -0.97595218 -0.9732106 -0.98551535 -0.96248377 -0.99888864 -0.97665921 -0.38691449 -0.23621826 0.20017459 -0.20364502 0.12611455 "standing" "train" "16"
"3089" -0.97895846 -0.97340422 -0.97454902 -0.97507393 -0.99170534 -0.97895846 -0.99945629 -0.97257765 -0.4083363 0.050791179 -0.1839642 0.56714658 -0.53491984 "standing" "train" "16"
"3090" -0.97325925 -0.95329353 -0.95860953 -0.9612669 -0.9950632 -0.97325925 -0.99905862 -0.9680046 -0.31386492 -0.04489856 -0.14681333 0.35480273 -0.099562388 "standing" "train" "16"
"3091" -0.97495143 -0.95284047 -0.95913761 -0.9612669 -0.9950632 -0.97495143 -0.99910608 -0.96693001 -0.33724232 -0.11784178 -0.033356013 0.17165743 0.0058845312 "standing" "train" "16"
"3092" -0.97408353 -0.91840179 -0.94816368 -0.88593429 -0.99375365 -0.97408353 -0.99846244 -0.98203065 -0.37047684 -0.37530555 0.025001406 0.44496972 -0.04979854 "standing" "train" "16"
"3093" -0.96323879 -0.95529458 -0.96113681 -0.95711255 -0.98401396 -0.96323879 -0.998719 -0.97351094 -0.38844393 -0.34719225 0.34580096 -0.42711468 0.26825611 "sitting" "train" "16"
"3094" -0.98518753 -0.98550276 -0.98900669 -0.97388763 -0.98878157 -0.98518753 -0.99970229 -0.9895689 -0.652529 -0.003231881 0.055410737 -0.056004903 -0.12424479 "sitting" "train" "16"
"3095" -0.996449 -0.99666369 -0.99683396 -0.99346568 -0.99542019 -0.996449 -0.99995518 -0.9955977 -0.85339147 0.4357819 -0.26994038 0.32066208 -0.6053436 "sitting" "train" "16"
"3096" -0.99927845 -0.99725028 -0.99754983 -0.99455152 -0.99542019 -0.99927845 -0.99999118 -0.99673225 -0.88090719 0.44066256 -0.33351759 0.29499869 -0.30929775 "sitting" "train" "16"
"3097" -0.99793792 -0.99678089 -0.9974179 -0.99421227 -0.99929941 -0.99793792 -0.99997434 -0.99651196 -0.87711381 0.57028921 -0.40754176 0.36046332 -0.46742373 "sitting" "train" "16"
"3098" -0.99563285 -0.99599685 -0.99624013 -0.99400184 -0.99929941 -0.99563285 -0.99994187 -0.99478056 -0.87978215 0.55463381 -0.43135477 0.35909385 -0.38581137 "sitting" "train" "16"
"3099" -0.99574964 -0.9962606 -0.9962743 -0.99400184 -0.99381938 -0.99574964 -0.99994439 -0.99482648 -0.87074961 0.31977734 -0.25005101 0.20116099 -0.21323852 "sitting" "train" "16"
"3100" -0.99716229 -0.99680953 -0.99698764 -0.99342981 -0.99451306 -0.99716229 -0.99996488 -0.99653451 -0.83388282 0.20212633 -0.12173678 0.16787623 -0.31478929 "sitting" "train" "16"
"3101" -0.99486732 -0.99427214 -0.99520932 -0.99228429 -0.99451306 -0.99486732 -0.99992472 -0.99529945 -0.77784685 0.05121621 -0.10680319 0.18117243 -0.085312042 "sitting" "train" "16"
"3102" -0.99056703 -0.99105628 -0.99124937 -0.99077929 -0.99053068 -0.99056703 -0.99984094 -0.98974862 -0.72141033 0.059565495 -0.10182852 0.115955 -0.0083971797 "sitting" "train" "16"
"3103" -0.98627647 -0.98709936 -0.98805902 -0.98803527 -0.99239286 -0.98627647 -0.99973554 -0.98636885 -0.62402758 0.0063292245 -0.014570154 0.00041717486 0.017576978 "sitting" "train" "16"
"3104" -0.98971865 -0.98750237 -0.98934043 -0.98803527 -0.99398148 -0.98971865 -0.99980738 -0.99198195 -0.67702231 0.10737822 -0.058991444 -0.098107983 0.11185915 "sitting" "train" "16"
"3105" -0.99697972 -0.99548489 -0.99588571 -0.99301792 -0.99588564 -0.99697972 -0.99995807 -0.99561109 -0.85973053 0.23908962 -0.1497091 0.059148188 -0.1077659 "sitting" "train" "16"
"3106" -0.99734564 -0.99620803 -0.99695085 -0.99369979 -0.99588564 -0.99734564 -0.9999652 -0.99681346 -0.88145916 0.45957617 -0.33158036 0.30357136 -0.39986784 "sitting" "train" "16"
"3107" -0.99333538 -0.9912172 -0.99251401 -0.98968933 -0.9934108 -0.99333538 -0.99988861 -0.99407634 -0.73060879 0.31685417 -0.29330208 0.50040044 -0.53946328 "sitting" "train" "16"
"3108" -0.99174731 -0.9867364 -0.98908792 -0.98034816 -0.99541704 -0.99174731 -0.99983956 -0.99111988 -0.64348511 0.10752349 -0.13409226 0.32413302 -0.31393381 "sitting" "train" "16"
"3109" -0.9919193 -0.98810784 -0.99029154 -0.98034816 -0.99541704 -0.9919193 -0.99985001 -0.99101765 -0.68685194 0.16902466 -0.14930665 0.085313627 -0.021997603 "sitting" "train" "16"
"3110" -0.99174455 -0.99251363 -0.99279747 -0.99193048 -0.99225717 -0.99174455 -0.99986815 -0.99114422 -0.73630816 0.1525601 -0.091718948 -0.10600273 0.14150949 "sitting" "train" "16"
"3111" -0.99386659 -0.99528681 -0.99503969 -0.99507456 -0.99225717 -0.99386659 -0.99991353 -0.99333897 -0.78933409 0.22378066 -0.18894902 0.2888987 -0.35584808 "sitting" "train" "16"
"3112" -0.99389866 -0.99389499 -0.99455527 -0.98856183 -0.99533782 -0.99389866 -0.99990878 -0.99360598 -0.75617422 0.18711968 -0.1633538 0.36833511 -0.48229725 "sitting" "train" "16"
"3113" -0.9936234 -0.99208758 -0.99305958 -0.98856183 -0.99533782 -0.9936234 -0.99989702 -0.99440857 -0.73655098 0.063470119 -0.13723529 0.44914031 -0.44118377 "sitting" "train" "16"
"3114" -0.99181418 -0.97695137 -0.98634649 -0.96306029 -0.99267055 -0.99181418 -0.99977395 -0.99504244 -0.69759932 0.064029102 -0.23897664 0.44660711 -0.089476377 "sitting" "train" "16"
"3115" -0.89609748 -0.877892 -0.88130394 -0.89717662 -0.97997579 -0.89609748 -0.99238091 -0.88145084 0.16609879 -0.25915241 0.15025905 0.10251451 -0.18174466 "sitting" "train" "16"
"3116" -0.96415326 -0.97144462 -0.9730125 -0.96812218 -0.97997579 -0.96415326 -0.99893756 -0.97079004 -0.35832447 0.06416812 -0.16933871 0.32658839 -0.20348609 "sitting" "train" "16"
"3117" -0.96815077 -0.98106208 -0.9830973 -0.97661982 -0.97745555 -0.96815077 -0.99916919 -0.98384111 -0.49164706 0.060184499 -0.08231497 0.28329782 -0.39138905 "sitting" "train" "16"
"3118" -0.97486387 -0.97756576 -0.97832659 -0.97810912 -0.98804477 -0.97486387 -0.99937063 -0.97495444 -0.45068965 0.020528214 -0.019373466 0.08899815 -0.17227859 "sitting" "train" "16"
"3119" -0.9863119 -0.98834523 -0.98972716 -0.98507613 -0.99085809 -0.9863119 -0.99974305 -0.99056079 -0.65263106 0.041870379 -0.063205221 0.01545652 0.072639836 "sitting" "train" "16"
"3120" -0.98906317 -0.99083619 -0.99190946 -0.98252561 -0.9943098 -0.98906317 -0.99981177 -0.99114798 -0.70574279 0.35515316 -0.30156791 0.23810734 -0.20349158 "sitting" "train" "16"
"3121" -0.9931089 -0.99069856 -0.9917869 -0.98252561 -0.9943098 -0.9931089 -0.99988261 -0.99151141 -0.73024352 0.27500347 -0.1812465 0.20453569 -0.33983328 "sitting" "train" "16"
"3122" -0.99494118 -0.99400897 -0.99490146 -0.9896341 -0.9935011 -0.99494118 -0.99992477 -0.99399952 -0.78005492 0.42145979 -0.35228265 0.36608218 -0.36047384 "sitting" "train" "16"
"3123" -0.9900283 -0.98985213 -0.99110507 -0.98821898 -0.99371194 -0.9900283 -0.99982534 -0.99220091 -0.67118638 0.30007646 -0.34585664 0.51748763 -0.38705956 "sitting" "train" "16"
"3124" -0.98902258 -0.98745681 -0.98787434 -0.98821898 -0.99371194 -0.98902258 -0.99979384 -0.98714909 -0.63261666 0.060595709 -0.067725912 0.37647412 -0.54601942 "sitting" "train" "16"
"3125" -0.99302121 -0.99178013 -0.99314894 -0.98831241 -0.99181957 -0.99302121 -0.99988614 -0.99451742 -0.74038017 0.14819591 -0.087871171 0.24485076 -0.43187096 "sitting" "train" "16"
"3126" -0.9922602 -0.99206675 -0.99259221 -0.9905713 -0.99594766 -0.9922602 -0.99987494 -0.99188689 -0.73800528 0.10051488 -0.12756053 0.18085655 -0.11360807 "sitting" "train" "16"
"3127" -0.99172381 -0.99226254 -0.99270867 -0.9905713 -0.99612887 -0.99172381 -0.99986672 -0.99311081 -0.72933393 0.28945755 -0.26984773 0.17772493 -0.06216418 "sitting" "train" "16"
"3128" -0.99235708 -0.99496452 -0.99522393 -0.99420751 -0.99612887 -0.99235708 -0.99988822 -0.99451675 -0.78241106 0.29907874 -0.26608456 0.25282325 -0.21670304 "sitting" "train" "16"
"3129" -0.9926209 -0.99392258 -0.99451552 -0.99246874 -0.99830282 -0.9926209 -0.99988861 -0.99351906 -0.73618036 0.38269959 -0.35809542 0.43150873 -0.38886375 "sitting" "train" "16"
"3130" -0.97959028 -0.93187563 -0.95747302 -0.92821438 -0.99830282 -0.97959028 -0.9988997 -0.99063983 -0.49562742 0.12101099 -0.23819382 0.53572762 -0.42923148 "sitting" "train" "16"
"3131" -0.92546916 -0.92419741 -0.94295301 -0.91041905 -0.98803089 -0.92546916 -0.99606476 -0.95496207 -0.14829037 -0.28419003 0.1756344 -0.28752269 0.43830863 "laying" "train" "16"
"3132" -0.95335488 -0.96188026 -0.96416541 -0.96491784 -0.98803089 -0.95335488 -0.99835773 -0.96149531 -0.28999107 -0.16449476 0.11232732 -0.18474382 0.21615822 "laying" "train" "16"
"3133" -0.96878232 -0.98335383 -0.98360116 -0.97772309 -0.97454933 -0.96878232 -0.99920761 -0.98296867 -0.53533321 -0.13332778 0.058961168 -0.11205327 0.20408836 "laying" "train" "16"
"3134" -0.9785319 -0.98361214 -0.98294815 -0.98401898 -0.97783619 -0.9785319 -0.99952219 -0.97950975 -0.55406824 -0.034012094 -0.079928993 0.1786985 -0.050315087 "laying" "train" "16"
"3135" -0.98141773 -0.98508325 -0.98610077 -0.98355581 -0.97783619 -0.98141773 -0.99960888 -0.98757079 -0.60024759 -0.052537323 -0.10540945 0.2269726 -0.0056731502 "laying" "train" "16"
"3136" -0.97461552 -0.97784005 -0.97683177 -0.98355581 -0.99220412 -0.97461552 -0.99936503 -0.97100199 -0.46400987 0.027370497 -0.19499539 0.18624636 0.17919816 "laying" "train" "16"
"3137" -0.97697787 -0.97961975 -0.97950164 -0.98367855 -0.99220412 -0.97697787 -0.99945013 -0.97448568 -0.47202742 0.057768033 -0.14871286 0.056481013 0.18813534 "laying" "train" "16"
"3138" -0.97243229 -0.97293652 -0.97432113 -0.97634321 -0.98681064 -0.97243229 -0.99925368 -0.9748564 -0.42113704 -0.2754943 0.130609 0.024785863 0.045559093 "laying" "train" "16"
"3139" -0.96025348 -0.96848559 -0.96802945 -0.97634321 -0.98896851 -0.96025348 -0.99874682 -0.96058144 -0.38533933 -0.1065595 -0.072116819 0.19296057 0.047983352 "laying" "train" "16"
"3140" -0.96332932 -0.96902236 -0.97027596 -0.97688892 -0.99625323 -0.96332932 -0.99888109 -0.96784271 -0.37870162 -0.040197401 -0.13034855 0.13561512 0.19015764 "laying" "train" "16"
"3141" -0.97246113 -0.97671078 -0.9777758 -0.97897764 -0.99625323 -0.97246113 -0.99928673 -0.97540317 -0.42068361 -0.22647854 0.014102558 0.27019223 -0.10105004 "laying" "train" "16"
"3142" -0.97328886 -0.98053892 -0.98069889 -0.97917721 -0.98226703 -0.97328886 -0.9993429 -0.97771766 -0.49123047 -0.18151843 -0.0040491801 0.35071203 -0.2677455 "laying" "train" "16"
"3143" -0.96436434 -0.97395483 -0.97582022 -0.97020159 -0.97520943 -0.96436434 -0.99896861 -0.97576578 -0.39132443 -0.27770545 0.13105488 0.079869296 -0.044995079 "laying" "train" "16"
"3144" -0.95819419 -0.97045184 -0.97131223 -0.97020159 -0.97374168 -0.95819419 -0.99867536 -0.96718262 -0.35971868 -0.2176409 0.077358692 0.064076068 0.016851074 "laying" "train" "16"
"3145" -0.9656417 -0.96833903 -0.96761444 -0.9735356 -0.98027528 -0.9656417 -0.99896605 -0.96103801 -0.384809 -0.11948824 -0.011156943 0.066571418 0.088131684 "laying" "train" "16"
