"mean" "std" "mad" "max" "min" "sma" "energy" "iqr" "entropy" "maxInds" "meanFreq" "skewness" "kurtosis" "label" "class" "subject"
"1187" -0.85020329 -0.80515644 -0.80413729 -0.85182522 -0.97276399 -0.85020329 -0.98368201 -0.87023231 -0.30422039 -0.93650794 -0.32535366 -0.071764439 -0.55180363 "sitting" "train" "6"
"1188" -0.96624518 -0.96138456 -0.95870493 -0.97064655 -0.96393599 -0.96624518 -0.99898725 -0.9764614 -0.82851565 -1 -0.16043187 -0.25639222 -0.69769911 "sitting" "train" "6"
"1189" -0.97957517 -0.98402723 -0.97831666 -0.99071776 -0.97291826 -0.97957517 -0.99962991 -0.97663907 -1 -0.52380952 0.26207297 -0.71966447 -0.95479369 "sitting" "train" "6"
"1190" -0.98137659 -0.98001634 -0.9787721 -0.97979985 -0.98791201 -0.98137659 -0.9996188 -0.98093243 -0.940965 -1 0.30485635 -0.19695839 -0.51063799 "sitting" "train" "6"
"1191" -0.98684868 -0.98550818 -0.98397147 -0.98939009 -0.99593661 -0.98684868 -0.99976673 -0.9869009 -1 -0.93650794 0.22194203 -0.40283255 -0.77675043 "sitting" "train" "6"
"1192" -0.98926774 -0.98973751 -0.98603214 -0.99177511 -0.97772016 -0.98926774 -0.99983701 -0.98510383 -1 -0.9047619 0.23802381 -0.56349501 -0.86970448 "sitting" "train" "6"
"1193" -0.98118803 -0.97900219 -0.97687195 -0.98285971 -0.97672356 -0.98118803 -0.99960314 -0.98111916 -0.940965 -0.96825397 -0.022503873 -0.3567113 -0.74013175 "sitting" "train" "6"
"1194" -0.98148474 -0.97996229 -0.97756801 -0.98605754 -0.98436728 -0.98148474 -0.99962008 -0.98418662 -1 -1 0.087577915 -0.39423822 -0.79993993 "sitting" "train" "6"
"1195" -0.85053427 -0.84957189 -0.83269723 -0.90197064 -0.8803952 -0.85053427 -0.98722594 -0.88478999 -0.30567639 -1 -0.26197867 -0.34082594 -0.79226807 "sitting" "train" "6"
"1196" -0.93500803 -0.94300439 -0.94306749 -0.95315645 -0.94505614 -0.93500803 -0.99745205 -0.95766547 -0.79890145 -1 0.21176597 -0.1458798 -0.56542824 "sitting" "train" "6"
"1197" -0.94992082 -0.94601553 -0.94983799 -0.94501766 -0.94190874 -0.94992082 -0.99812371 -0.96531642 -0.82851565 -1 0.24244653 0.16276673 -0.18703937 "sitting" "train" "6"
"1198" -0.94134944 -0.95869355 -0.94969779 -0.96907386 -0.94971378 -0.94134944 -0.99810561 -0.94941476 -0.82851565 -1 0.35612261 -0.53699204 -0.82972819 "sitting" "train" "6"
"1199" -0.95937258 -0.96746328 -0.96200485 -0.97659193 -0.95686652 -0.95937258 -0.99890771 -0.97190615 -0.8612167 -0.96825397 0.33036294 -0.45670891 -0.81690384 "sitting" "train" "6"
"1200" -0.95987457 -0.96640778 -0.96242025 -0.96848858 -0.96530552 -0.95987457 -0.9989041 -0.96360727 -0.8612167 -0.93650794 0.26946405 -0.27929645 -0.60425443 "sitting" "train" "6"
"1201" -0.95546329 -0.96157077 -0.95400953 -0.97217076 -0.97338041 -0.95546329 -0.99867559 -0.95979464 -0.82851565 -1 0.25209993 -0.50131897 -0.82677106 "sitting" "train" "6"
"1202" -0.96519653 -0.96470646 -0.96179834 -0.97282767 -0.98978963 -0.96519653 -0.99902374 -0.97652867 -0.8612167 -1 0.2310621 -0.23834464 -0.67273386 "sitting" "train" "6"
"1203" -0.96825359 -0.97469783 -0.96970588 -0.98274483 -0.98636559 -0.96825359 -0.99926737 -0.97042041 -0.89799999 -0.9047619 0.48289425 -0.55812797 -0.85612649 "sitting" "train" "6"
"1204" -0.95785808 -0.9683259 -0.95807424 -0.97780084 -0.98638322 -0.95785808 -0.99887638 -0.95378165 -0.89799999 -0.96825397 0.34458053 -0.70635144 -0.92093282 "sitting" "train" "6"
"1205" -0.95502434 -0.95786493 -0.95357922 -0.96280131 -0.97757855 -0.95502434 -0.99858419 -0.96534557 -0.79890145 -0.96825397 0.12438308 -0.245699 -0.61827324 "sitting" "train" "6"
"1206" -0.96497623 -0.96290974 -0.95905868 -0.9688333 -0.99036372 -0.96497623 -0.99898362 -0.96624489 -0.8612167 -0.93650794 -0.12199724 -0.26477899 -0.66570272 "sitting" "train" "6"
"1207" -0.97619715 -0.98171209 -0.97522652 -0.98583683 -0.97698617 -0.97619715 -0.99953848 -0.97460297 -1 -0.9047619 0.44618025 -0.66378172 -0.89596136 "sitting" "train" "6"
"1208" -0.97820963 -0.98410117 -0.98082304 -0.98675845 -0.9835989 -0.97820963 -0.99960442 -0.9841579 -1 -0.9047619 0.58337726 -0.543257 -0.83366483 "sitting" "train" "6"
"1209" -0.97697822 -0.98253646 -0.9741896 -0.98950251 -0.97455669 -0.97697822 -0.99956353 -0.97000401 -1 -0.84126984 0.54268421 -0.79467109 -0.96466147 "sitting" "train" "6"
"1210" -0.6589593 -0.68464749 -0.65553517 -0.71588708 -0.8174149 -0.6589593 -0.94223439 -0.7138486 -0.026873774 -1 0.081931322 -0.13744744 -0.48580378 "laying" "train" "6"
"1211" -0.71717724 -0.72050296 -0.70845126 -0.72161971 -0.8134572 -0.71717724 -0.95757828 -0.73253322 -0.2116798 -1 0.20698943 0.13249832 -0.15158273 "laying" "train" "6"
"1212" -0.84464929 -0.85368372 -0.84826162 -0.86930382 -0.97117837 -0.84464929 -0.98696439 -0.8785333 -0.35709702 -1 0.21087746 -0.037007114 -0.45709646 "laying" "train" "6"
"1213" -0.9592762 -0.95627345 -0.95171302 -0.96468507 -0.98376862 -0.9592762 -0.99868232 -0.95371725 -0.8612167 -0.93650794 -0.20433988 -0.26965898 -0.65116101 "laying" "train" "6"
"1214" -0.96047788 -0.9655783 -0.95765324 -0.96991918 -0.98129869 -0.96047788 -0.99890699 -0.95749154 -0.89799999 -1 0.28369575 -0.42254482 -0.7228237 "laying" "train" "6"
"1215" -0.95681762 -0.96839622 -0.95843051 -0.97520229 -0.990766 -0.95681762 -0.99884511 -0.95496225 -0.940965 -0.87301587 0.35332112 -0.60914265 -0.87496433 "laying" "train" "6"
"1216" -0.97018138 -0.97267913 -0.96550269 -0.98287192 -0.99510866 -0.97018138 -0.99928516 -0.97250597 -0.89799999 -0.65079365 0.035435033 -0.58144632 -0.90101034 "laying" "train" "6"
"1217" -0.97558591 -0.9754102 -0.97023644 -0.98111022 -0.97410946 -0.97558591 -0.99944674 -0.97940446 -0.940965 -0.93650794 -0.041482459 -0.42945921 -0.804206 "laying" "train" "6"
"1218" -0.98645294 -0.98822182 -0.98631975 -0.98970595 -0.98292416 -0.98645294 -0.99978492 -0.98953238 -1 -1 0.4091187 -0.47259013 -0.79441324 "laying" "train" "6"
"1219" -0.98645116 -0.9828866 -0.97905369 -0.98913837 -0.9940187 -0.98645116 -0.99973446 -0.98116013 -1 -1 0.16665967 -0.51331241 -0.8599415 "laying" "train" "6"
"1220" -0.98057258 -0.98461154 -0.98090915 -0.9900208 -0.9723122 -0.98057258 -0.99965427 -0.98273777 -1 -0.84126984 0.15433918 -0.57721008 -0.89594855 "laying" "train" "6"
"1221" -0.98106157 -0.9835635 -0.98061562 -0.98592452 -0.98180226 -0.98106157 -0.99965256 -0.9827462 -1 -0.93650794 0.32369278 -0.41249522 -0.74737024 "laying" "train" "6"
"1222" -0.9774773 -0.9813163 -0.97489564 -0.98637245 -0.972931 -0.9774773 -0.9995601 -0.97438062 -1 -0.68253968 0.36892246 -0.64895219 -0.91056561 "laying" "train" "6"
"1223" -0.95837083 -0.96494949 -0.95805831 -0.97292292 -0.98533184 -0.95837083 -0.99883212 -0.96473345 -0.82851565 -1 0.13882396 -0.45390262 -0.81618078 "laying" "train" "6"
"1224" -0.87228834 -0.88339432 -0.8595659 -0.92266504 -0.9383709 -0.87228834 -0.9911588 -0.88889648 -0.41111432 -0.93650794 0.22810049 -0.45360801 -0.82533534 "laying" "train" "6"
"1225" -0.92564656 -0.9254224 -0.92068764 -0.93239844 -0.93084431 -0.92564656 -0.99645555 -0.93291895 -0.66615036 -1 0.0031192315 -0.1249718 -0.50554908 "laying" "train" "6"
"1226" -0.94750276 -0.93859533 -0.93541322 -0.95157263 -0.97799422 -0.94750276 -0.99782519 -0.95563952 -0.79890145 -1 -0.15043018 -0.1649177 -0.61588643 "laying" "train" "6"
"1227" -0.92836944 -0.93273818 -0.92744262 -0.9429477 -0.96834057 -0.92836944 -0.99683755 -0.95280146 -0.68909729 -1 0.052343127 -0.22610582 -0.63394288 "laying" "train" "6"
"1228" -0.93612621 -0.94974088 -0.93485542 -0.96226193 -0.93830309 -0.93612621 -0.99768039 -0.93475774 -0.72364204 -0.96825397 0.13084223 -0.58362413 -0.86936929 "laying" "train" "6"
"1229" -0.96091396 -0.97337368 -0.97074174 -0.97941399 -0.96395656 -0.96091396 -0.99904866 -0.9782169 -0.89799999 -0.96825397 0.23243515 -0.54622322 -0.81868789 "laying" "train" "6"
"1230" -0.9708192 -0.97470093 -0.97361274 -0.97886145 -0.9644993 -0.9708192 -0.99933007 -0.97812669 -0.89799999 -0.80952381 0.51214963 -0.22669435 -0.63750584 "laying" "train" "6"
"1231" -0.97309962 -0.97811833 -0.97413489 -0.98260801 -0.99228327 -0.97309962 -0.99942875 -0.97735942 -0.940965 -0.93650794 0.18093567 -0.49456774 -0.82138677 "laying" "train" "6"
"1232" -0.96781487 -0.9653446 -0.95586944 -0.97688159 -0.9927702 -0.96781487 -0.9991039 -0.95088405 -0.8612167 -0.96825397 -0.044049725 -0.49027841 -0.84887044 "laying" "train" "6"
"1233" -0.97153806 -0.965152 -0.95820822 -0.97625707 -0.98826294 -0.97153806 -0.999191 -0.96308834 -0.8612167 -1 -0.11807301 -0.4099017 -0.79390805 "laying" "train" "6"
"1234" -0.98063154 -0.97842549 -0.97570761 -0.98539539 -0.98813564 -0.98063154 -0.99958588 -0.9833608 -1 -0.96825397 0.027923997 -0.42766493 -0.80619097 "laying" "train" "6"
"1235" -0.98111783 -0.97747754 -0.97491252 -0.98398365 -0.99826164 -0.98111783 -0.99958255 -0.98248384 -1 -1 0.050846886 -0.38894442 -0.79892216 "laying" "train" "6"
"1236" -0.98385584 -0.98102398 -0.97924567 -0.98632065 -0.98491629 -0.98385584 -0.99967306 -0.98588142 -1 -0.93650794 0.080585483 -0.37926662 -0.7857098 "laying" "train" "6"
"1237" -0.97685764 -0.97807339 -0.97557665 -0.97726058 -0.96906555 -0.97685764 -0.99950858 -0.97694716 -0.940965 -0.93650794 0.2492053 -0.19186031 -0.48670272 "laying" "train" "6"
"1238" -0.94324426 -0.94244545 -0.94744674 -0.9438655 -0.97145125 -0.94324426 -0.99777669 -0.95985067 -0.79890145 -1 0.095594628 0.045499976 -0.32702979 "laying" "train" "6"
"1239" 0.0040844514 -0.073894722 0.0069234479 -0.15712695 -0.095659139 0.0040844514 -0.52038559 -0.099987319 0.51662235 -0.87301587 -0.010460559 -0.11045836 -0.45093971 "walking" "train" "6"
"1240" -0.0090298664 -0.025969041 0.0070980907 -0.12159678 -0.84469964 -0.0090298664 -0.50756106 -0.13395535 0.57880971 -0.87301587 0.014307101 -0.055340958 -0.41589664 "walking" "train" "6"
"1241" -0.035605883 -0.095897509 -0.028971003 -0.30801923 -0.78639225 -0.035605883 -0.55134699 -0.1811937 0.53330552 -0.87301587 0.12307422 -0.14900953 -0.56974924 "walking" "train" "6"
"1242" -0.043481498 0.020045977 0.10807515 -0.1465033 -0.38923568 -0.043481498 -0.50613335 -0.19358987 0.5752817 -0.87301587 -0.088885387 -0.12988845 -0.53612173 "walking" "train" "6"
"1243" 0.20986105 0.19660575 0.35345158 -0.20506339 -0.8082169 0.20986105 -0.26487372 0.24580438 0.6351448 -0.96825397 0.13059777 -0.33388105 -0.75004182 "walking" "train" "6"
"1244" 0.2101189 -0.0029026521 0.15932482 -0.32726458 -0.16091488 0.2101189 -0.3616818 -0.048894112 0.67500942 -0.9047619 0.11386822 -0.42744598 -0.80220958 "walking" "train" "6"
"1245" -0.078235657 -0.11618341 -0.021567428 -0.39762019 -0.83769533 -0.078235657 -0.58207756 -0.30735202 0.51418746 -0.9047619 -0.16331241 -0.35011866 -0.76875231 "walking" "train" "6"
"1246" -0.0962825 -0.07205549 0.047795493 -0.26976831 -0.79695611 -0.0962825 -0.57363505 -0.25401815 0.53829964 -0.9047619 -0.11683963 -0.23560361 -0.64073881 "walking" "train" "6"
"1247" -0.053119501 -0.072545076 -0.01381439 -0.25406648 -0.90787194 -0.053119501 -0.55129792 -0.24958163 0.51606992 -0.87301587 -0.18206657 -0.22215642 -0.64049354 "walking" "train" "6"
"1248" -0.093770484 -0.032597498 0.10799094 -0.25071344 -0.82114192 -0.093770484 -0.55576285 -0.20282979 0.55604905 -0.9047619 -0.040715496 -0.26896196 -0.67533417 "walking" "train" "6"
"1249" -0.098602287 -0.18554205 -0.10662942 -0.32780475 -0.24459392 -0.098602287 -0.61870714 -0.29236805 0.42068261 -0.87301587 -0.074442818 -0.15770596 -0.57046082 "walking" "train" "6"
"1250" -0.1647283 -0.20826399 -0.12133467 -0.33147681 -0.32338537 -0.1647283 -0.65924731 -0.34138824 0.37439048 -0.9047619 -0.055478108 -0.21069175 -0.59795081 "walking" "train" "6"
"1251" -0.095773599 -0.13896673 -0.1025983 -0.21277074 -0.32373809 -0.095773599 -0.59993897 -0.22097934 0.46012442 -0.9047619 0.024060947 -0.029464145 -0.39741538 "walking" "train" "6"
"1252" -0.05751796 -0.059634267 -0.042076147 -0.26962572 -0.41305019 -0.05751796 -0.54829241 -0.2857671 0.48222838 -0.96825397 -0.096581975 -0.10641755 -0.56345553 "walking" "train" "6"
"1253" -0.15781494 -0.2759295 -0.21845732 -0.4051656 -0.84007418 -0.15781494 -0.67876332 -0.38479642 0.43989347 -0.9047619 0.1663007 -0.17518011 -0.57556697 "walking" "train" "6"
"1254" 0.0018165373 -0.28701802 -0.11608388 -0.4877107 -0.43608505 0.0018165373 -0.59924344 -0.13167134 0.54755202 -0.87301587 0.092732735 -0.54812718 -0.8534844 "walking" "train" "6"
"1255" -0.04247984 -0.13195022 -0.043562825 -0.28216293 -0.35788708 -0.04247984 -0.56925203 -0.36433924 0.50899236 -0.87301587 -0.017631047 -0.2110289 -0.61928132 "walking" "train" "6"
"1256" -0.020845108 -0.077364805 -0.078419672 -0.098054114 -0.81438598 -0.020845108 -0.53574615 -0.32041425 0.51400307 -0.87301587 0.11262724 0.089060797 -0.20618869 "walking" "train" "6"
"1257" -0.047631068 -0.07116691 -0.0086998673 -0.27543262 -0.44886082 -0.047631068 -0.54779017 -0.22825529 0.50711164 -0.87301587 -0.027418773 -0.13334715 -0.54970303 "walking" "train" "6"
"1258" -0.17483946 -0.13852698 -0.012253954 -0.37439428 -0.60094387 -0.17483946 -0.63839162 -0.23227097 0.43430847 -0.87301587 -0.13227431 -0.26857054 -0.70115333 "walking" "train" "6"
"1259" -0.13573402 -0.074139547 -0.012606645 -0.23440245 -0.28166685 -0.13573402 -0.59418629 -0.27253298 0.39648903 -0.9047619 -0.26413762 -0.092657325 -0.52127644 "walking" "train" "6"
"1260" 0.055323444 0.0074569885 0.08476442 -0.14826993 -0.20441536 0.055323444 -0.4557678 -0.22173839 0.54219642 -0.87301587 0.046215976 -0.15489505 -0.561972 "walking" "train" "6"
"1261" 0.036093877 -0.0028539899 0.058266532 -0.16843203 0.078514326 0.036093877 -0.47167995 -0.34089942 0.46706134 -0.9047619 -0.031519991 -0.10663705 -0.54772238 "walking" "train" "6"
"1262" -0.15102509 -0.069971435 -0.074389256 -0.14626446 -0.8709308 -0.15102509 -0.59987062 -0.28514679 0.44569484 -0.9047619 -0.15806581 0.064227112 -0.30638193 "walking" "train" "6"
"1263" -0.028436794 -0.051543266 0.01302936 -0.2521887 -0.89813309 -0.028436794 -0.52920378 -0.16386461 0.54350558 -0.9047619 0.058261396 -0.15329607 -0.5758697 "walking" "train" "6"
"1264" 0.059861685 -0.0070017085 0.17885034 -0.37025379 -0.96490987 0.059861685 -0.45947742 0.092448976 0.67760547 -0.9047619 -0.069838676 -0.44706762 -0.81654199 "walking" "train" "6"
"1265" -0.014004379 -0.0657839 0.065704604 -0.23132142 -0.18744505 -0.014004379 -0.52718548 -0.14137709 0.50885286 -0.9047619 0.0015251061 -0.24119083 -0.63674776 "walking" "train" "6"
"1266" 0.23730198 -0.03953675 0.057849358 -0.38800747 -0.049500068 0.23730198 -0.3588788 -0.33794734 0.55562537 -1 0.053623091 -0.4531678 -0.83056354 "walking" "train" "6"
"1267" 0.48766863 0.16420877 0.49392659 -0.13899117 -0.61601927 0.48766863 -0.071311592 0.29077177 0.81402963 -0.87301587 0.23544663 -0.53703422 -0.84655595 "walking_downstairs" "train" "6"
"1268" 0.23920179 0.13602256 0.23058205 0.085177214 -0.0067154513 0.23920179 -0.27597245 0.06336556 0.59445581 -0.87301587 -0.03213764 -0.015509563 -0.32188557 "walking_downstairs" "train" "6"
"1269" 0.38089716 0.36501463 0.54836473 0.069415692 -0.55597506 0.38089716 -0.044845304 0.1882549 0.74735978 -0.9047619 0.020535746 -0.24776216 -0.66269979 "walking_downstairs" "train" "6"
"1270" 0.44054535 0.31420382 0.395603 0.19732613 -0.61378818 0.44054535 -0.027724117 0.16161595 0.72999177 -0.9047619 0.041941531 -0.072875734 -0.4373008 "walking_downstairs" "train" "6"
"1271" 0.47842154 0.37071887 0.63152515 -0.080674008 -0.91395493 0.47842154 0.036893787 0.47101161 0.81014499 -0.87301587 -0.14026641 -0.40325724 -0.79753493 "walking_downstairs" "train" "6"
"1272" 0.41709226 0.49257208 0.48449032 0.52699738 -0.9380262 0.41709226 0.064245426 0.16575092 0.74548879 -0.9047619 0.066265159 0.30846629 0.068009567 "walking_downstairs" "train" "6"
"1273" 0.3127436 0.28859119 0.29874342 0.23231208 -0.19520426 0.3127436 -0.14130284 0.10632779 0.6621457 -0.87301587 0.02250191 0.071883907 -0.25200096 "walking_downstairs" "train" "6"
"1274" 0.32892693 0.12599387 0.28340232 0.0073423868 0.1806939 0.32892693 -0.21624023 0.22135738 0.62106077 -0.87301587 0.18877347 -0.13921964 -0.50647514 "walking_downstairs" "train" "6"
"1275" 0.71446285 0.41087603 0.6157216 0.18296966 0.64557597 0.71446285 0.27298772 0.43349976 0.80668526 -0.87301587 -0.0023883218 -0.25779783 -0.64405319 "walking_downstairs" "train" "6"
"1276" 0.50267338 0.38603215 0.61278062 0.19827957 -0.27100908 0.50267338 0.066525201 0.41956691 0.78100055 -0.87301587 0.1401374 -0.22001979 -0.5750596 "walking_downstairs" "train" "6"
"1277" 0.35667826 0.30733155 0.32236072 0.12037122 -0.7908354 0.35667826 -0.097586119 0.0077253025 0.72952272 -0.9047619 -0.046890712 -0.017345241 -0.42044885 "walking_downstairs" "train" "6"
"1278" 0.26536946 0.29484199 0.40567232 -0.049562995 -0.010135445 0.26536946 -0.17205116 0.12675293 0.6687128 -0.87301587 -0.17074572 -0.23454565 -0.67774874 "walking_downstairs" "train" "6"
"1279" 0.30101652 0.34018519 0.40989113 0.033392987 -0.086836642 0.30101652 -0.11989251 -0.010061718 0.61898083 -0.87301587 -0.042924916 -0.097928992 -0.55931852 "walking_downstairs" "train" "6"
"1280" 0.28310266 0.19141802 0.35016113 -0.12265755 -0.50413265 0.28310266 -0.21628732 0.09178173 0.65555941 -0.87301587 -0.011278044 -0.25544132 -0.66717838 "walking_downstairs" "train" "6"
"1281" 0.20720572 0.1629548 0.28489048 -0.06698359 -0.27614355 0.20720572 -0.28426568 0.089034389 0.62337287 -0.87301587 -0.082219095 -0.22494622 -0.62557878 "walking_downstairs" "train" "6"
"1282" 0.24797763 0.28953877 0.40939614 0.0030657122 0.094929136 0.24797763 -0.1873727 -0.014043817 0.68700312 -0.9047619 -0.23444673 -0.21835465 -0.65488192 "walking_downstairs" "train" "6"
"1283" 0.15777285 0.15963308 0.21520309 0.15224807 -0.45539781 0.15777285 -0.31885929 0.17399925 0.68000773 -0.87301587 -0.053165047 0.14179459 -0.11205215 "walking_downstairs" "train" "6"
"1284" 0.31520994 0.22883164 0.42042929 -0.02222436 -0.42618885 0.31520994 -0.1727912 0.34145315 0.73659855 -0.87301587 -0.2505159 -0.33616165 -0.68960721 "walking_downstairs" "train" "6"
"1285" 0.15351886 0.052918659 0.13983401 -0.16695101 -0.66144827 0.15351886 -0.3739438 -0.037526707 0.56259896 -0.9047619 -0.017072321 -0.16156528 -0.5963128 "walking_downstairs" "train" "6"
"1286" 0.034523026 0.0081971146 0.067449199 -0.20234531 -0.82350458 0.034523026 -0.46768258 -0.31327925 0.55311927 -0.9047619 -0.067371444 -0.20620367 -0.63070382 "walking_downstairs" "train" "6"
"1287" 0.30947819 0.40360647 0.41802483 0.026019578 -0.7356168 0.30947819 -0.075174114 -0.049540678 0.67217253 -0.9047619 -0.027563066 -0.12367958 -0.57936305 "walking_downstairs" "train" "6"
"1288" 0.32432598 0.44284235 0.5141647 0.21738197 -0.53351142 0.32432598 -0.039474429 0.061383867 0.68207712 -0.9047619 -0.070588911 -0.093051972 -0.50273602 "walking_downstairs" "train" "6"
"1289" 0.22129524 0.11414264 0.23926366 -0.003786885 0.035334395 0.22129524 -0.29926839 0.046927049 0.62444006 -0.87301587 0.08708374 -0.12215243 -0.48124934 "walking_downstairs" "train" "6"
"1290" 0.40346034 0.45138258 0.55903238 0.23278607 -0.48777003 0.40346034 0.026622673 0.42981863 0.79856413 -0.87301587 0.11555114 -0.14226893 -0.52372833 "walking_downstairs" "train" "6"
"1291" -0.10343115 -0.22794616 -0.24703201 -0.21351577 -0.7646996 -0.10343115 -0.63610193 -0.40892928 0.42127926 -0.9047619 0.13148875 0.15825048 -0.10985322 "walking_upstairs" "train" "6"
"1292" -0.14159884 -0.088970661 -0.05667131 -0.088483963 -0.740077 -0.14159884 -0.60308447 -0.21522815 0.46943966 -0.9047619 0.0027546448 0.21531774 -0.044511939 "walking_upstairs" "train" "6"
"1293" -0.088652161 -0.21442189 -0.23464554 -0.19343116 -0.67612002 -0.088652161 -0.62387995 -0.44040442 0.31973788 -0.9047619 0.35754324 0.21373317 -0.073415599 "walking_upstairs" "train" "6"
"1294" -0.084427754 -0.30629698 -0.24477111 -0.34482681 -0.65077481 -0.084427754 -0.65191107 -0.26383183 0.45364739 -0.9047619 0.28036107 -0.20135438 -0.47358391 "walking_upstairs" "train" "6"
"1295" -0.031873791 0.0088365665 -0.0021865843 -0.037575323 -0.12137818 -0.031873791 -0.50487527 -0.16167113 0.46254848 -0.9047619 -0.16127067 0.12613177 -0.22326959 "walking_upstairs" "train" "6"
"1296" -0.010767782 0.19099761 0.11794322 0.22781092 -0.32021515 -0.010767782 -0.40443083 -0.044097798 0.55260103 -0.9047619 -0.16538047 0.43747096 0.20847118 "walking_upstairs" "train" "6"
"1297" -0.042758921 -0.066430633 -0.055909898 -0.042414998 -0.002158823 -0.042758921 -0.54320923 -0.16542439 0.41680625 -0.9047619 0.067059145 0.28111697 0.016948685 "walking_upstairs" "train" "6"
"1298" -0.15642359 -0.2175567 -0.11850297 -0.35770954 -0.4691613 -0.15642359 -0.65855717 -0.22848336 0.49028124 -0.9047619 -0.18802542 -0.27779541 -0.64948221 "walking_upstairs" "train" "6"
"1299" -0.12766371 -0.17457951 -0.084911971 -0.25820088 -0.68225157 -0.12766371 -0.62926882 -0.16645095 0.52627 -0.9047619 -0.094169615 -0.11786243 -0.463316 "walking_upstairs" "train" "6"
"1300" -0.27181122 -0.15408576 -0.093017488 -0.24815049 -0.82028598 -0.27181122 -0.68690828 -0.36597945 0.43919568 -0.9047619 -0.29490917 -0.031662358 -0.40337134 "walking_upstairs" "train" "6"
"1301" -0.28184797 -0.19114143 -0.11915534 -0.26912062 -0.67444389 -0.28184797 -0.70463678 -0.18364468 0.45557777 -0.9047619 -0.41018131 -0.039247785 -0.3833687 "walking_upstairs" "train" "6"
"1302" -0.16623938 -0.12768884 -0.0031960298 -0.18619669 -0.81034931 -0.16623938 -0.63018833 -0.021192542 0.46659472 -0.9047619 -0.09657425 -0.025282102 -0.3287434 "walking_upstairs" "train" "6"
"1303" -0.067430325 -0.1780706 -0.078253914 -0.25041511 -0.6653948 -0.067430325 -0.59985897 -0.095081036 0.55155844 -0.9047619 -0.14684513 -0.17326422 -0.48564454 "walking_upstairs" "train" "6"
"1304" -0.098119441 -0.038457853 0.026343696 -0.062750228 -0.82507058 -0.098119441 -0.56048954 -0.16938433 0.49406047 -0.9047619 -0.16043907 0.12237943 -0.15637324 "walking_upstairs" "train" "6"
"1305" 0.042093565 0.00015084146 0.0989858 -0.13419186 -0.77733844 0.042093565 -0.46683654 -0.090886408 0.59444336 -0.9047619 -0.19220935 -0.17531562 -0.53511065 "walking_upstairs" "train" "6"
"1306" -0.112371 -0.188137 -0.0058400763 -0.42172427 -0.44896502 -0.112371 -0.62659829 -0.049844284 0.51301294 -0.9047619 -0.25715589 -0.4580061 -0.81880176 "walking_upstairs" "train" "6"
"1307" -0.20095671 -0.25489078 -0.11536452 -0.36677699 -0.65623903 -0.20095671 -0.69190782 -0.17074553 0.46934678 -0.9047619 -0.059913014 -0.26106841 -0.6089565 "walking_upstairs" "train" "6"
"1308" 0.10130347 -0.06017857 0.19201692 -0.26420512 -0.56184776 0.10130347 -0.45705325 0.16131998 0.63404085 -0.9047619 -0.051533243 -0.43746241 -0.76806345 "walking_upstairs" "train" "6"
"1309" 0.0098831547 -0.13959289 0.070034536 -0.45425379 -0.52873771 0.0098831547 -0.54314055 -0.091043937 0.61845256 -0.9047619 -0.081503626 -0.51719288 -0.86044892 "walking_upstairs" "train" "6"
"1310" 0.026190954 0.11387119 0.14692395 0.055552749 -0.60830384 0.026190954 -0.42281759 -0.11904729 0.5976167 -0.9047619 -0.12590242 0.087659198 -0.23509093 "walking_upstairs" "train" "6"
"1311" 0.016479909 0.08703703 0.18168962 0.057269061 -0.75246528 0.016479909 -0.44149422 0.038791347 0.52656977 -0.9047619 -0.2376103 0.1259397 -0.16161663 "walking_upstairs" "train" "6"
"1312" -0.056921177 0.11856785 0.15202249 0.075784486 -0.77621275 -0.056921177 -0.4666367 -0.089733769 0.55864839 -0.9047619 -0.31903165 0.17108362 -0.13711109 "walking_upstairs" "train" "6"
"1313" -0.049907862 0.022507017 0.11593091 -0.1589176 -0.38761531 -0.049907862 -0.50847472 -0.24895873 0.5245373 -0.9047619 -0.37475208 -0.19298585 -0.59685719 "walking_upstairs" "train" "6"
"1314" -0.16937475 -0.29048408 -0.19690338 -0.39830501 -0.80764336 -0.16937475 -0.68886718 -0.25588428 0.41277084 -0.9047619 0.052055105 -0.25005118 -0.61179837 "walking_upstairs" "train" "6"
"1315" -0.21969297 -0.19102852 -0.15516098 -0.22573996 -0.63775838 -0.21969297 -0.67822779 -0.25979017 0.37785787 -0.9047619 -0.096176111 0.10366159 -0.22648742 "walking_upstairs" "train" "6"
"1316" -0.94462956 -0.94168561 -0.93825763 -0.95143378 -0.97594495 -0.94462956 -0.99780852 -0.96444855 -0.72364204 -1 -0.29536257 -0.25439356 -0.65512217 "standing" "train" "7"
"1317" -0.97814561 -0.98373326 -0.97873536 -0.98996989 -0.98268129 -0.97814561 -0.99959942 -0.97824861 -1 -1 0.23769116 -0.72034743 -0.94450421 "standing" "train" "7"
"1318" -0.98030441 -0.98241044 -0.98080309 -0.9828512 -0.97839558 -0.98030441 -0.99962656 -0.98371051 -0.940965 -1 0.40716275 -0.34600495 -0.65807994 "standing" "train" "7"
"1319" -0.9911895 -0.99431768 -0.99175014 -0.99440269 -0.98610373 -0.9911895 -0.99989206 -0.98795058 -1 -0.93650794 0.54286766 -0.68554828 -0.89980296 "standing" "train" "7"
