"mean" "std" "mad" "max" "min" "sma" "energy" "iqr" "entropy" "arCoeff1" "arCoeff2" "arCoeff3" "arCoeff4" "label" "class" "subject"
"1620" -0.30582231 -0.53653509 -0.48071348 -0.59876421 -0.74881426 -0.30582231 -0.76610946 -0.50992782 0.8260562 0.039692226 -0.27337324 0.52405103 -0.39351599 "walking_upstairs" "train" "7"
"1621" -0.2429238 -0.54460069 -0.50011399 -0.62018394 -0.74881426 -0.2429238 -0.72829302 -0.51589067 0.78880877 -0.10865715 -0.1429655 0.44016538 -0.32032414 "walking_upstairs" "train" "7"
"1622" -0.24752458 -0.53452594 -0.47578692 -0.55143594 -0.62883002 -0.24752458 -0.7300461 -0.49326522 0.68650176 0.025656555 -0.25804128 0.46625066 -0.30503831 "walking_upstairs" "train" "7"
"1623" -0.29332593 -0.47794238 -0.40884528 -0.55143594 -0.50106171 -0.29332593 -0.75123087 -0.39316695 0.75288526 -0.033859025 -0.250972 0.53669875 -0.33903347 "walking_upstairs" "train" "7"
"1624" -0.80190667 -0.71810974 -0.69667038 -0.71563114 -0.95078297 -0.80190667 -0.97229275 -0.7135586 0.762601 0.1438043 -0.13351242 0.080882409 -0.12246409 "standing" "train" "8"
"1625" -0.91370069 -0.91758035 -0.91278419 -0.91103889 -0.9855467 -0.91370069 -0.99560026 -0.9167205 0.46308504 0.73409586 -0.79455357 0.30653932 0.18428713 "standing" "train" "8"
"1626" -0.92330228 -0.90612929 -0.89051634 -0.93543153 -0.9855467 -0.92330228 -0.9960271 -0.88695366 0.44865343 0.4467755 -0.74185598 0.66805256 -0.10186145 "standing" "train" "8"
"1627" -0.949509 -0.9174745 -0.92209945 -0.93543153 -0.95737785 -0.949509 -0.99779552 -0.96775259 0.18000329 -0.28777553 0.042464237 0.081041465 0.1717092 "standing" "train" "8"
"1628" -0.97700935 -0.9783069 -0.97829038 -0.97267455 -0.97993328 -0.97700935 -0.99961439 -0.97996651 -0.15337046 -0.35232525 0.22707829 -0.019411716 -0.019625795 "standing" "train" "8"
"1629" -0.98634087 -0.9896969 -0.98882006 -0.99134784 -0.98772327 -0.98634087 -0.99984943 -0.99010767 -0.33727134 -0.18907378 0.050310827 -0.0063216736 0.12934494 "standing" "train" "8"
"1630" -0.98579562 -0.98329209 -0.98331514 -0.98382156 -0.98836022 -0.98579562 -0.99981311 -0.98635811 -0.22751075 -0.080661735 -0.16406944 0.30282339 -0.043242397 "standing" "train" "8"
"1631" -0.98790849 -0.98303667 -0.98334667 -0.98382156 -0.99015571 -0.98790849 -0.99984287 -0.98679224 -0.27902163 -0.097272752 -0.14652068 0.28665987 -0.025517218 "standing" "train" "8"
"1632" -0.9916563 -0.99120903 -0.99148238 -0.9885917 -0.99015571 -0.9916563 -0.99992307 -0.99362622 -0.44982721 -0.0134374 -0.053998143 -0.026242006 0.15181179 "standing" "train" "8"
"1633" -0.98905121 -0.99038352 -0.98990772 -0.9885917 -0.99307374 -0.98905121 -0.99988975 -0.99011745 -0.40262266 0.079374667 -0.19310468 0.12686455 0.066401934 "standing" "train" "8"
"1634" -0.98978803 -0.9931216 -0.99252267 -0.99280203 -0.99307374 -0.98978803 -0.99990726 -0.99265674 -0.48716563 0.048417447 -0.23272275 0.37127972 -0.2267651 "standing" "train" "8"
"1635" -0.99188738 -0.99366839 -0.99271379 -0.9952273 -0.99644341 -0.99188738 -0.9999325 -0.99297997 -0.48816045 -0.047965315 -0.040582653 0.23314908 -0.31812673 "standing" "train" "8"
"1636" -0.99189325 -0.99197587 -0.99058427 -0.99321356 -0.99644341 -0.99189325 -0.99992792 -0.98961145 -0.42222624 -0.083369545 -0.0079199897 0.19548319 -0.26671538 "standing" "train" "8"
"1637" -0.81724451 -0.88676738 -0.90074607 -0.86139746 -0.74483708 -0.81724451 -0.98349423 -0.93334541 0.43167048 -0.64247526 0.60683202 -0.53304012 0.39092851 "standing" "train" "8"
"1638" -0.89337094 -0.910246 -0.88827725 -0.93880554 -0.85771554 -0.89337094 -0.99370246 -0.85902937 0.40954151 -0.043239997 -0.12221552 0.066656392 0.15854108 "standing" "train" "8"
"1639" -0.95879321 -0.95877358 -0.95392266 -0.96963743 -0.98589191 -0.95879321 -0.99887988 -0.95954812 0.1644159 -0.040768368 -0.12358674 0.11803918 0.066838493 "standing" "train" "8"
"1640" -0.98227513 -0.98134404 -0.97801968 -0.98568749 -0.99738414 -0.98227513 -0.99974236 -0.9752646 -0.12052363 -0.11495289 -0.15795247 0.33183908 -0.068104428 "standing" "train" "8"
"1641" -0.98459843 -0.98259988 -0.98130546 -0.98568749 -0.99738414 -0.98459843 -0.99979018 -0.98540117 -0.17038448 0.051537134 -0.098677753 -0.097174217 0.27095696 "standing" "train" "8"
"1642" -0.98519021 -0.98540247 -0.9835959 -0.98786414 -0.99281006 -0.98519021 -0.99981388 -0.98371879 -0.21135874 0.06502899 -0.090116194 -0.093089358 0.21199343 "standing" "train" "8"
"1643" -0.99096744 -0.99013042 -0.98887653 -0.99292012 -0.99281006 -0.99096744 -0.99991198 -0.98886242 -0.38265217 -0.11685607 -0.03781296 0.16011119 -0.063215793 "standing" "train" "8"
"1644" -0.99569527 -0.99549702 -0.99444683 -0.99647409 -0.99910051 -0.99569527 -0.9999704 -0.99324618 -0.57890249 0.41084518 -0.47180209 0.47244207 -0.42594543 "standing" "train" "8"
"1645" -0.99597867 -0.99633855 -0.9955033 -0.99820205 -0.99910051 -0.99597867 -0.99997406 -0.99513347 -0.60716064 0.39641093 -0.55871961 0.53250329 -0.26295848 "standing" "train" "8"
"1646" -0.80296948 -0.93560609 -0.94054069 -0.90318678 -0.64001994 -0.80296948 -0.98230765 -0.96313566 0.24073532 -0.14341401 -0.067339104 0.17453414 0.0080649901 "sitting" "train" "8"
"1647" -0.84568381 -0.92617736 -0.9112578 -0.93277719 -0.75032256 -0.84568381 -0.98862367 -0.90562778 0.2783274 -0.2094807 0.22588319 -0.24914766 0.093173787 "sitting" "train" "8"
"1648" -0.90573211 -0.93858427 -0.92966072 -0.93693864 -0.85848063 -0.90573211 -0.9953695 -0.92213201 0.31980549 -0.21482627 0.20396806 -0.19719198 0.074884105 "sitting" "train" "8"
"1649" -0.95421623 -0.94269907 -0.93232644 -0.95628757 -0.98003574 -0.95421623 -0.99847802 -0.92383149 0.29593557 -0.28263764 0.24581803 -0.22239448 0.15709311 "sitting" "train" "8"
"1650" -0.97927317 -0.96747704 -0.96897002 -0.95628757 -0.98003574 -0.97927317 -0.99957941 -0.973502 -0.12732795 -0.25018366 0.24139521 -0.22354293 0.17522939 "sitting" "train" "8"
"1651" -0.98570317 -0.98067045 -0.98034989 -0.98602726 -0.98814182 -0.98570317 -0.9997972 -0.98805287 -0.29346565 0.0044673026 -0.12197276 0.22830145 -0.21329511 "sitting" "train" "8"
"1652" -0.98999104 -0.99306387 -0.99226266 -0.99317919 -0.99040182 -0.98999104 -0.99990957 -0.99289767 -0.45104982 0.18594927 -0.23718658 0.10724266 0.013086609 "sitting" "train" "8"
"1653" -0.98957857 -0.99269722 -0.99150375 -0.99317919 -0.99040182 -0.98957857 -0.99990352 -0.99177497 -0.4355121 0.032376798 -0.12535521 0.031095271 0.13810546 "sitting" "train" "8"
"1654" -0.56325889 -0.84073721 -0.8077062 -0.81333667 -0.053551693 -0.56325889 -0.9144905 -0.80048523 0.69067371 -0.43141806 0.3371969 -0.23351931 0.17775547 "sitting" "train" "8"
"1655" -0.73347767 -0.81730446 -0.77387661 -0.86218177 -0.60374392 -0.73347767 -0.96460705 -0.75038015 0.62500104 -0.41450262 0.19485422 -0.15472548 0.39444547 "sitting" "train" "8"
"1656" -0.88300054 -0.88218326 -0.85910087 -0.92181418 -0.93203922 -0.88300054 -0.99191501 -0.83854804 0.48724061 -0.21691542 0.054087506 -0.24676686 0.57559325 "sitting" "train" "8"
"1657" -0.963317 -0.94907638 -0.93761716 -0.97057315 -0.98516523 -0.963317 -0.99892187 -0.92356924 0.12703669 -0.13896889 0.021218248 -0.14704094 0.34029388 "sitting" "train" "8"
"1658" -0.97989424 -0.98658563 -0.98396733 -0.99021471 -0.98516523 -0.97989424 -0.99972199 -0.98126101 -0.23964787 -0.22426796 0.14806006 -0.27823358 0.40461309 "sitting" "train" "8"
"1659" -0.97809161 -0.99135978 -0.98979352 -0.99021471 -0.95522928 -0.97809161 -0.9997013 -0.98834798 -0.3804036 -0.16546279 0.12456042 -0.34241278 0.4653475 "sitting" "train" "8"
"1660" -0.98413817 -0.98973536 -0.98925308 -0.98746316 -0.97605211 -0.98413817 -0.99981416 -0.99093544 -0.34405299 -0.27325263 0.21867538 -0.23432391 0.22582047 "sitting" "train" "8"
"1661" -0.9866988 -0.98770835 -0.98748164 -0.98746316 -0.99108859 -0.9866988 -0.99984725 -0.98944475 -0.31935098 -0.085367887 -0.037898619 0.1177602 -0.048747941 "sitting" "train" "8"
"1662" -0.99067648 -0.99052709 -0.99008832 -0.98920604 -0.99258597 -0.99067648 -0.99991001 -0.99053867 -0.40556645 0.038246228 -0.15231959 0.16850978 -0.049311755 "sitting" "train" "8"
"1663" -0.99445011 -0.99387724 -0.99352196 -0.9935706 -0.99814783 -0.99445011 -0.99995705 -0.99334707 -0.5256621 0.22350922 -0.33902762 0.32316534 -0.14550178 "sitting" "train" "8"
"1664" -0.99253496 -0.99117877 -0.99176574 -0.99180369 -0.99814783 -0.99253496 -0.99993201 -0.99489854 -0.4382311 0.23921708 -0.39561739 0.34100658 -0.079464185 "sitting" "train" "8"
"1665" -0.99238067 -0.99139415 -0.99159342 -0.99180369 -0.99649533 -0.99238067 -0.99993115 -0.99337183 -0.41901846 -0.013821287 -0.12610948 0.13573989 0.033983369 "sitting" "train" "8"
"1666" -0.99534942 -0.99404834 -0.99335676 -0.99581006 -0.99649533 -0.99534942 -0.99996459 -0.99388921 -0.51170062 0.054819004 -0.15942792 0.17314845 -0.055164607 "sitting" "train" "8"
"1667" -0.99529653 -0.99324372 -0.99438421 -0.99040176 -0.99570541 -0.99529653 -0.99996216 -0.99678157 -0.58398779 -0.011741055 -0.19189531 0.28027094 -0.036235297 "sitting" "train" "8"
"1668" -0.69039437 -0.81787238 -0.78084842 -0.84602828 -0.46274528 -0.69039437 -0.95399734 -0.73945238 0.73175959 -0.17298671 0.019939153 -0.30033113 0.68319781 "laying" "train" "8"
"1669" -0.8464117 -0.86285818 -0.83563539 -0.90318705 -0.82756275 -0.8464117 -0.98695439 -0.81797814 0.64516812 -0.27124316 0.045952992 -0.19863197 0.61297139 "laying" "train" "8"
"1670" -0.94373267 -0.93588765 -0.92429209 -0.95629849 -0.96049242 -0.94373267 -0.99787643 -0.91682162 0.29307862 -0.2219974 0.10097982 -0.24041364 0.44489811 "laying" "train" "8"
"1671" -0.97762744 -0.98887561 -0.98797392 -0.98797138 -0.96049242 -0.97762744 -0.99968241 -0.99099351 -0.35638878 -0.048321701 -0.01446368 -0.14312084 0.26102035 "laying" "train" "8"
"1672" -0.98068012 -0.99246593 -0.99283721 -0.98720253 -0.9589325 -0.98068012 -0.999759 -0.99528218 -0.49002379 -0.18612423 0.11892517 -0.15897696 0.19675838 "laying" "train" "8"
"1673" -0.98485302 -0.98878476 -0.98788745 -0.98720253 -0.97670703 -0.98485302 -0.99982263 -0.98922278 -0.32722762 -0.19208102 0.13009759 -0.12363986 0.11985587 "laying" "train" "8"
"1674" -0.99139508 -0.99420467 -0.99422133 -0.99351418 -0.98991314 -0.99139508 -0.99992856 -0.99558153 -0.55298223 0.18567323 -0.24514484 0.28389076 -0.30897807 "laying" "train" "8"
"1675" -0.99500523 -0.99651657 -0.99597898 -0.997202 -0.99134196 -0.99500523 -0.99996717 -0.99631048 -0.65273271 0.50823973 -0.55135958 0.5248687 -0.50421848 "laying" "train" "8"
"1676" -0.99648011 -0.99756832 -0.99697773 -0.9976253 -0.9949049 -0.99648011 -0.99997954 -0.99632671 -0.74587184 0.56222303 -0.55462873 0.54131727 -0.62058179 "laying" "train" "8"
"1677" -0.99660688 -0.99715491 -0.99649497 -0.9976253 -0.99686873 -0.99660688 -0.99997971 -0.99602671 -0.69097343 0.34986506 -0.40894938 0.39820661 -0.35010883 "laying" "train" "8"
"1678" -0.99717832 -0.99788273 -0.99754107 -0.99864741 -0.99748756 -0.99717832 -0.9999844 -0.99778435 -0.74267195 0.17447377 -0.25164049 0.27693808 -0.22200715 "laying" "train" "8"
"1679" -0.99688454 -0.99837032 -0.99806728 -0.99901808 -0.99748756 -0.99688454 -0.99998328 -0.99747366 -0.77942405 0.28730655 -0.31814161 0.28986876 -0.2910325 "laying" "train" "8"
"1680" -0.99617291 -0.98946632 -0.99348516 -0.98431499 -0.99583907 -0.99617291 -0.9999567 -0.99594282 -0.63916106 0.11790708 -0.31309805 0.25212007 0.12202467 "laying" "train" "8"
"1681" -0.7558999 -0.80910185 -0.77827169 -0.85085216 -0.68584339 -0.7558999 -0.96912308 -0.76228039 0.7280735 -0.048076909 0.0093605205 -0.39513828 0.64925965 "laying" "train" "8"
"1682" -0.90274836 -0.87970221 -0.85838229 -0.92476448 -0.97292132 -0.90274836 -0.99369505 -0.84444674 0.59042913 -0.16822032 0.0860617 -0.3069737 0.50477814 "laying" "train" "8"
"1683" -0.9712668 -0.96502787 -0.96142184 -0.97534499 -0.9814144 -0.9712668 -0.99935993 -0.96514686 0.082016369 -0.005106923 0.0023975296 -0.21454213 0.26288005 "laying" "train" "8"
"1684" -0.98069391 -0.99035378 -0.98926606 -0.99009864 -0.9814144 -0.98069391 -0.99975272 -0.9902871 -0.35106267 0.052074451 -0.010807919 -0.22513164 0.2185446 "laying" "train" "8"
"1685" -0.98182656 -0.99295479 -0.99135076 -0.9922307 -0.96373416 -0.98182656 -0.99978264 -0.990589 -0.46597209 0.043892414 -0.086083519 0.031860191 -0.032204186 "laying" "train" "8"
"1686" -0.98780305 -0.99407065 -0.99371726 -0.99383724 -0.98254316 -0.98780305 -0.99988372 -0.99448202 -0.50473309 0.12793598 -0.25195625 0.34639258 -0.30125951 "laying" "train" "8"
"1687" -0.99146624 -0.99565279 -0.9950031 -0.99626921 -0.98805582 -0.99146624 -0.99993253 -0.9952686 -0.58420708 0.55467646 -0.4646458 0.48853542 -0.77927455 "laying" "train" "8"
"1688" -0.99245361 -0.99386743 -0.99373524 -0.99220318 -0.99557187 -0.99245361 -0.99993878 -0.99452914 -0.50175318 0.35740793 -0.3955307 0.48563596 -0.54628399 "laying" "train" "8"
"1689" -0.99363372 -0.99376432 -0.99367601 -0.99220318 -0.99557187 -0.99363372 -0.99994972 -0.99393718 -0.50661712 0.33366926 -0.42273647 0.42811017 -0.29586662 "laying" "train" "8"
"1690" -0.99395529 -0.99423965 -0.99400793 -0.99400607 -0.99354527 -0.99395529 -0.99995373 -0.99445919 -0.53834172 0.3932662 -0.37871218 0.31520633 -0.35172785 "laying" "train" "8"
"1691" -0.99346542 -0.99417972 -0.99390768 -0.99400607 -0.99400335 -0.99346542 -0.99994921 -0.99405389 -0.53419258 0.12221446 -0.11429815 0.092664221 -0.171847 "laying" "train" "8"
"1692" -0.99573612 -0.99577705 -0.99515772 -0.99682114 -0.99465471 -0.99573612 -0.99997126 -0.99543052 -0.59879991 0.45206938 -0.53568312 0.62630954 -0.60631758 "laying" "train" "8"
"1693" -0.087111265 -0.18461491 -0.045696051 -0.34516118 -0.3601946 -0.087111265 -0.55899798 0.065719936 0.2857533 -0.27563724 0.19742314 -0.16493239 0.20112482 "walking" "train" "8"
"1694" -0.051604504 -0.20770447 -0.11033244 -0.37358617 -0.65389605 -0.051604504 -0.53573368 -0.076064303 0.2720853 -0.20777716 0.21034749 -0.25398722 0.18997922 "walking" "train" "8"
"1695" -0.013757013 -0.15275941 -0.068756601 -0.19403064 -0.65389605 -0.013757013 -0.49310227 -0.079090021 0.26444419 0.043144079 -0.017835319 -0.068332174 0.017563545 "walking" "train" "8"
"1696" -0.029727389 -0.17689286 -0.069084613 -0.19403064 -0.60464914 -0.029727389 -0.5115338 -0.090522717 0.21927222 0.11325651 -0.09346703 -0.085942582 0.12897781 "walking" "train" "8"
"1697" -0.06618765 -0.27218684 -0.14674413 -0.37895512 -0.60464914 -0.06618765 -0.55997699 -0.081654133 0.21557409 -0.0206465 0.040917246 -0.24665535 0.28982373 "walking" "train" "8"
"1698" -0.06308681 -0.23069039 -0.083431164 -0.37895512 -0.23544961 -0.06308681 -0.54952977 0.02888184 0.25776276 -0.17890269 0.19741169 -0.3069103 0.26816998 "walking" "train" "8"
"1699" -0.054643504 -0.22194193 -0.042995358 -0.40961465 -0.059263873 -0.054643504 -0.54104842 0.090091665 0.14606163 -0.18694427 0.19574332 -0.2412768 0.16450025 "walking" "train" "8"
"1700" -0.051481495 -0.26510074 -0.12078793 -0.39638095 -0.45347916 -0.051481495 -0.54690224 -0.035359919 0.14399008 -0.056567737 0.07159986 -0.099379634 -0.0020272025 "walking" "train" "8"
"1701" -0.0053200381 -0.21246246 -0.097751224 -0.36621215 -0.45347916 -0.0053200381 -0.49855673 -0.060662403 0.17034466 -0.10289085 0.094438646 -0.097115758 0.02578549 "walking" "train" "8"
"1702" 0.017468895 -0.14758615 -0.0023323479 -0.36621215 -0.61585061 0.017468895 -0.46543973 0.018246601 0.095175438 -0.21155123 0.19857893 -0.27492994 0.27376262 "walking" "train" "8"
"1703" 0.0061484294 -0.14483277 0.010063753 -0.36940078 -0.61585061 0.0061484294 -0.47454987 0.012874066 0.13764851 -0.12614964 0.12399886 -0.22210641 0.22040243 "walking" "train" "8"
"1704" 0.023411366 -0.16343067 -0.025517064 -0.28094105 -0.47519074 0.023411366 -0.46373557 -0.015045313 0.20708201 -0.025908684 0.016745648 -0.09054911 0.087431937 "walking" "train" "8"
"1705" 0.016765404 -0.14937205 -0.016294356 -0.27470726 -0.47519074 0.016765404 -0.46643734 0.020236897 0.21927222 -0.13103922 0.060423097 -0.071740597 0.13649696 "walking" "train" "8"
"1706" 0.080751743 -0.04971418 0.059120289 -0.23865124 -0.38369092 0.080751743 -0.38647907 -0.01733328 0.14331524 -0.20842203 0.12397349 -0.16443745 0.25565394 "walking" "train" "8"
"1707" 0.05395321 -0.17231342 -0.060433533 -0.26684728 -0.17486989 0.05395321 -0.4387337 -0.042620311 0.21581871 -0.2258519 0.17992617 -0.17468234 0.1581742 "walking" "train" "8"
"1708" -0.008756292 -0.18969697 -0.052114717 -0.36447149 -0.45492312 -0.008756292 -0.49677582 -0.012543686 0.21372491 -0.20559126 0.067016939 0.14309095 -0.14796573 "walking" "train" "8"
"1709" -0.10185973 -0.26291176 -0.13685317 -0.42472912 -0.72273043 -0.10185973 -0.58595364 -0.10078695 0.29475412 -0.13451525 0.018775315 0.12570209 -0.11857507 "walking" "train" "8"
"1710" -0.042758993 -0.2794501 -0.17052554 -0.28368504 -0.72273043 -0.042758993 -0.54253668 -0.16641664 0.2266687 -0.11434136 0.018271081 0.090800004 -0.0962407 "walking" "train" "8"
"1711" 0.015440423 -0.25312333 -0.12980871 -0.28368504 -0.14222197 0.015440423 -0.48888002 -0.052644161 0.1703669 -0.087890906 0.054023548 -0.014338739 -0.053645284 "walking" "train" "8"
"1712" 0.02709522 -0.21711277 -0.068155152 -0.38335811 -0.56030463 0.02709522 -0.4717047 0.012998036 0.18355531 -0.008876607 -0.006146625 -0.10813325 0.13985974 "walking" "train" "8"
"1713" -0.0150159 -0.18874359 -0.039569791 -0.35171029 -0.56030463 -0.0150159 -0.50182332 0.032607907 0.25785875 -0.10882823 0.053489883 -0.11874032 0.19632404 "walking" "train" "8"
"1714" -0.068089018 -0.20981322 -0.094562961 -0.35171029 -0.64598219 -0.068089018 -0.54931054 -0.08055031 0.38138227 -0.22693005 0.17543186 -0.14552773 0.13597389 "walking" "train" "8"
"1715" -0.063757392 -0.17480924 -0.044606228 -0.34056628 -0.64598219 -0.063757392 -0.53861126 -0.050744705 0.33164432 -0.34084396 0.29479206 -0.18948941 0.098231843 "walking" "train" "8"
"1716" 0.19853416 0.15105827 0.22542204 0.01014364 -0.17122272 0.19853416 -0.21852985 0.059953455 -0.10884372 -0.21617666 0.13020178 -0.1375378 0.19557451 "walking" "train" "8"
"1717" -0.1371039 -0.17682307 -0.093132073 -0.28536567 -0.14672377 -0.1371039 -0.59502476 -0.1631889 0.47292033 0.043008934 -0.15790617 0.27225293 -0.1981474 "walking_downstairs" "train" "8"
"1718" -0.05027137 -0.17880197 -0.05519489 -0.31154202 -0.035313813 -0.05027137 -0.52866733 0.0093153426 0.22691332 -0.076790019 0.11698597 -0.13947771 -0.019292261 "walking_downstairs" "train" "8"
"1719" 0.11082205 -0.19253738 -0.093455417 -0.28229858 -0.080610491 0.11082205 -0.39079378 -0.10677166 -0.15452651 0.061402324 -0.085636923 0.14486596 -0.24312169 "walking_downstairs" "train" "8"
"1720" 0.002090177 -0.14515078 -0.018709496 -0.28229858 -0.72365967 0.002090177 -0.47807582 -0.025472257 0.16550447 0.0089673386 -0.10103365 0.072734454 0.065130682 "walking_downstairs" "train" "8"
"1721" 0.09312068 0.0063295924 0.12787023 -0.19340911 -0.72365967 0.09312068 -0.36099906 0.025636581 0.16691339 0.057701106 -0.11144845 -0.026383719 0.163658 "walking_downstairs" "train" "8"
"1722" 0.10555413 -0.036068611 0.088142596 -0.19340911 -0.1214346 0.10555413 -0.36013751 -0.011692846 0.14260812 0.19566816 -0.20540409 0.14322802 -0.16261266 "walking_downstairs" "train" "8"
"1723" -0.082439428 -0.24254667 -0.12271417 -0.29872598 -0.44324451 -0.082439428 -0.56708109 -0.034482964 0.41439199 0.2260848 -0.27844677 0.33952681 -0.35929884 "walking_downstairs" "train" "8"
"1724" 0.16772483 -0.01573208 0.10049998 -0.089517572 -0.38265988 0.16772483 -0.29514619 0.072360432 -0.13547788 0.40012532 -0.54717512 0.64324742 -0.46166802 "walking_downstairs" "train" "8"
"1725" 0.51370372 0.40439805 0.50180395 0.51843705 -0.38265988 0.51370372 0.22662978 0.38765882 -0.65471154 0.4811174 -0.59498075 0.63621952 -0.49260438 "walking_downstairs" "train" "8"
"1726" 0.41344274 0.40752145 0.50571673 0.51843705 -0.26282265 0.41344274 0.10346902 0.35369308 -0.39567083 0.35176584 -0.44515814 0.52881797 -0.47878035 "walking_downstairs" "train" "8"
"1727" 0.13065908 0.0018915875 0.12636268 -0.12816969 -0.26282265 0.13065908 -0.32675854 0.12679573 -0.05492539 0.2305525 -0.32311553 0.41527695 -0.37970841 "walking_downstairs" "train" "8"
"1728" 0.2285544 0.047531508 0.17819351 -0.12816969 -0.11003169 0.2285544 -0.21687154 0.13426253 -0.17572376 0.18284144 -0.22941509 0.30398964 -0.34549778 "walking_downstairs" "train" "8"
"1729" 0.11822049 -0.074328166 0.011281752 -0.15214746 -0.0488565 0.11822049 -0.35748271 -0.1194257 0.0019166605 0.16807787 -0.20413479 0.21705234 -0.22161547 "walking_downstairs" "train" "8"
"1730" 0.036330535 -0.046503519 0.037123391 -0.22188196 -0.76754021 0.036330535 -0.42556554 -0.01680621 0.20353349 0.21943206 -0.18078502 0.11462713 -0.16983049 "walking_downstairs" "train" "8"
"1731" 0.11621128 0.13172028 0.27587543 -0.10040208 -0.76754021 0.11621128 -0.30495797 0.24475038 0.056110659 0.13137486 -0.17935228 0.22065818 -0.21594809 "walking_downstairs" "train" "8"
"1732" 0.065091883 0.06225676 0.2049005 -0.10040208 -0.69619584 0.065091883 -0.37179059 0.26346446 0.12310039 0.016020316 -0.13189133 0.30809258 -0.3076481 "walking_downstairs" "train" "8"
"1733" 0.092143408 -0.082514082 0.046157272 -0.29166212 -0.69619584 0.092143408 -0.383854 0.120996 -0.019520784 0.17192895 -0.15448108 0.12907572 -0.21312732 "walking_downstairs" "train" "8"
"1734" 0.12268568 -0.048688766 0.06176098 -0.22471788 -0.49235415 0.12268568 -0.34706059 0.023730654 -0.038283469 0.31039335 -0.24358379 0.065408997 -0.11349425 "walking_downstairs" "train" "8"
"1735" 0.0089443407 -0.028643298 0.051287347 -0.10464958 -0.49235415 0.0089443407 -0.44490147 -0.020506221 0.24910255 0.27053057 -0.2970618 0.19685278 -0.090082966 "walking_downstairs" "train" "8"
"1736" -0.052107077 -0.041531662 0.036609053 -0.10464958 -0.24093942 -0.052107077 -0.49876284 -0.12160616 0.30239522 0.11473124 -0.1304216 0.067721375 -0.020206731 "walking_downstairs" "train" "8"
"1737" 0.15698873 -0.055648677 0.078263805 -0.20487539 0.072815444 0.15698873 -0.31561025 0.058677466 0.0040910984 -0.20579953 0.15617084 -0.15211646 0.126855 "walking_upstairs" "train" "8"
"1738" 0.07813697 -0.15912256 -0.0153317 -0.31946554 0.072815444 0.07813697 -0.41404553 0.042274354 0.083824584 -0.29041305 0.19947567 -0.053137333 -0.015208042 "walking_upstairs" "train" "8"
"1739" 0.19096069 -0.19659147 -0.081793819 -0.28367769 -0.18322246 0.19096069 -0.31345222 -0.082452964 -0.2866946 -0.29506492 0.20026514 -0.058101957 -0.0009754037 "walking_upstairs" "train" "8"
"1740" 0.09400334 -0.15618073 -0.081591441 -0.25100671 -0.79585278 0.09400334 -0.39879856 -0.094236226 -0.061805445 -0.1850581 0.12416349 -0.014656419 -0.067567621 "walking_upstairs" "train" "8"
"1741" 0.13228319 0.096793456 0.15507398 -0.061407643 -0.79585278 0.13228319 -0.299631 -0.069163616 0.076594628 -0.23846314 0.2033512 -0.12373135 0.021114709 "walking_upstairs" "train" "8"
"1742" 0.20632376 0.07951881 0.15479197 -0.061407643 0.084614602 0.20632376 -0.23107392 -0.022653942 -0.030615399 -0.2240561 0.18890415 -0.17468156 0.12283837 "walking_upstairs" "train" "8"
"1743" 0.029663533 -0.20716898 -0.16410129 -0.13610129 0.27226803 0.029663533 -0.46745105 -0.2603036 0.16689114 -0.21380672 0.1889091 -0.1471576 0.049901597 "walking_upstairs" "train" "8"
"1744" 0.24228992 -0.035645913 0.097497884 -0.13679895 -0.41404218 0.24228992 -0.22397805 0.061207473 -0.21827977 -0.2999038 0.29002139 -0.28619312 0.18325925 "walking_upstairs" "train" "8"
"1745" 0.19251234 0.0017951732 0.16664437 -0.25159455 -0.41404218 0.19251234 -0.26588256 0.2641567 -0.18588047 -0.31883857 0.31737049 -0.32707385 0.2272391 "walking_upstairs" "train" "8"
"1746" 0.16946605 -0.042728644 0.07571366 -0.25159455 -0.23270595 0.16946605 -0.30015244 0.20088436 -0.22592087 -0.21177883 0.13163988 -0.0010675255 -0.0587976 "walking_upstairs" "train" "8"
"1747" 0.1292302 -0.10259771 -0.043366449 -0.14758755 -0.19539742 0.1292302 -0.35361442 -0.19048127 -0.1434319 -0.22756441 0.19677437 -0.093458155 -0.04417245 "walking_upstairs" "train" "8"
"1748" 0.16758657 0.10964452 0.20099875 -0.023531056 -0.13850112 0.16758657 -0.26157893 0.087713967 -0.057019187 -0.35483882 0.32407315 -0.24372176 0.12669016 "walking_upstairs" "train" "8"
"1749" 0.19986409 0.13780416 0.21278537 0.012501084 0.23889582 0.19986409 -0.22107177 0.089419132 -0.083481823 -0.31473122 0.32188492 -0.33983772 0.23400744 "walking_upstairs" "train" "8"
"1750" 0.096187985 -0.061097947 -0.041175246 0.012501084 0.0078074286 0.096187985 -0.37499571 -0.15979718 0.028138526 -0.15213107 0.19912153 -0.25504532 0.10761436 "walking_upstairs" "train" "8"
"1751" 0.22021699 0.01027782 0.17922228 -0.20909614 -0.32014945 0.22021699 -0.2353653 0.21706302 -0.07584072 -0.23569656 0.25622465 -0.30428846 0.192693 "walking_upstairs" "train" "8"
"1752" 0.2362298 0.012085307 0.19746533 -0.21808927 -0.32014945 0.2362298 -0.21822856 0.29565494 -0.10564755 -0.2542539 0.24679072 -0.25409856 0.16248259 "walking_upstairs" "train" "8"
